"sender" "receiver" "channel" "packetnum" "rssi"
14 9 21 7 -85
14 9 21 8 -84
14 9 21 9 -85
14 9 21 10 -84
14 9 22 1 -85
14 9 22 2 -86
14 9 22 3 -86
14 9 22 4 -85
14 9 22 5 -86
14 9 22 6 -85
14 9 22 7 -85
14 9 22 8 -85
14 9 22 9 -86
14 9 22 10 -84
14 9 23 1 -74
14 9 23 2 -74
14 9 23 3 -74
14 9 23 4 -74
14 9 23 5 -74
14 9 23 6 -74
14 9 23 7 -74
14 9 23 8 -74
14 9 23 9 -74
14 9 23 10 -74
14 9 24 1 -80
14 9 24 2 -81
14 9 24 3 -81
14 9 24 4 -80
14 9 24 5 -81
14 9 24 6 -80
14 9 24 7 -81
14 9 24 8 -80
14 9 24 9 -80
14 9 24 10 -80
14 9 25 1 -71
14 9 25 2 -71
14 9 25 3 -71
14 9 25 4 -71
14 9 25 5 -71
14 9 25 6 -71
14 9 25 7 -71
14 9 25 8 -71
14 9 25 9 -71
14 9 25 10 -71
14 9 26 1 -78
14 9 26 2 -78
14 9 26 3 -78
14 9 26 4 -78
14 9 26 5 -78
14 9 26 6 -78
14 9 26 7 -78
14 9 26 8 -78
14 9 26 9 -78
14 9 26 10 -78
14 19 11 1 -84
14 19 11 2 -86
14 19 11 3 -87
14 19 11 4 -88
14 19 11 5 -88
14 19 11 6 -86
14 19 11 7 -87
14 19 11 8 -87
14 19 11 9 -88
14 19 11 10 -88
14 19 12 1 -81
14 19 12 2 -81
14 19 12 3 -81
14 19 12 4 -81
14 19 12 5 -81
14 19 12 6 -81
14 19 12 7 -81
14 19 12 8 -81
14 19 12 9 -81
14 19 12 10 -81
14 19 13 1 -89
14 19 13 2 -85
14 19 13 3 -91
14 19 13 4 -91
14 19 13 5 -90
14 19 13 6 -90
14 19 13 7 -89
14 19 13 8 -91
14 19 13 9 -91
14 19 13 10 -91
14 19 14 1 -82
14 19 14 2 -83
14 19 14 3 -82
14 19 14 4 -82
14 19 14 5 -82
14 19 14 6 -82
14 19 14 7 -80
14 19 14 8 -83
14 19 14 9 -83
14 19 14 10 -83
14 19 15 1 -83
14 19 15 2 -82
14 19 15 3 -82
14 19 15 4 -83
14 19 15 5 -82
14 19 15 6 -82
14 19 15 7 -83
14 19 15 8 -83
14 19 15 9 -83
14 19 15 10 -82
14 19 16 1 -76
14 19 16 2 -76
14 19 16 3 -76
14 19 16 4 -76
14 19 16 5 -76
14 19 16 6 -76
14 19 16 7 -76
14 19 16 8 -76
14 19 16 9 -76
14 19 16 10 -76
14 19 17 1 -74
14 19 17 2 -74
14 19 17 3 -74
14 19 17 4 -74
14 19 17 5 -74
14 19 17 6 -74
14 19 17 7 -74
14 19 17 8 -74
14 19 17 9 -74
14 19 17 10 -74
14 19 18 1 -74
14 19 18 2 -74
14 19 18 3 -74
14 19 18 4 -74
14 19 18 5 -74
14 19 18 6 -74
14 19 18 7 -74
14 19 18 8 -74
14 19 18 9 -74
14 19 18 10 -73
14 19 19 1 -76
14 19 19 2 -76
14 19 19 3 -76
14 19 19 4 -76
14 19 19 5 -76
14 19 19 6 -76
14 19 19 7 -76
14 19 19 8 -76
14 19 19 9 -76
14 19 19 10 -76
14 19 20 1 -90
14 19 20 2 -86
14 19 20 3 -91
14 19 20 4 -92
14 19 20 5 -90
14 19 20 6 -92
14 19 20 7 -87
14 19 20 8 -88
14 19 20 9 -89
14 19 20 10 -87
14 19 21 1 -83
14 19 21 2 -82
14 19 21 3 -83
14 19 21 4 -83
14 19 21 5 -82
14 19 21 6 -83
14 19 21 7 -83
14 19 21 8 -82
14 19 21 9 -82
14 19 21 10 -82
14 19 22 1 -76
14 19 22 2 -76
14 19 22 3 -76
14 19 22 4 -76
14 19 22 5 -76
14 19 22 6 -76
14 19 22 7 -76
14 19 22 8 -76
14 19 22 9 -75
14 19 22 10 -76
14 19 23 1 -75
14 19 23 2 -75
14 19 23 3 -75
14 19 23 4 -75
14 19 23 5 -75
14 19 23 6 -75
14 19 23 7 -75
14 19 23 8 -75
14 19 23 9 -75
14 19 23 10 -75
14 19 24 1 -78
14 19 24 2 -78
14 19 24 3 -78
14 19 24 4 -77
14 19 24 5 -78
14 19 24 6 -78
14 19 24 7 -78
14 19 24 8 -78
14 19 24 9 -78
14 19 24 10 -77
14 19 25 1 -82
14 19 25 2 -82
14 19 25 3 -82
14 19 25 4 -82
14 19 25 5 -81
14 19 25 6 -82
14 19 25 7 -81
14 19 25 8 -82
14 19 25 9 -82
14 19 25 10 -82
14 19 26 1 -75
14 19 26 2 -75
14 19 26 3 -75
14 19 26 4 -75
14 19 26 5 -75
14 19 26 6 -75
14 19 26 7 -75
14 19 26 8 -75
14 19 26 9 -75
14 19 26 10 -75
5 0 11 1 -82
5 0 11 2 -82
5 0 11 3 -82
5 0 11 4 -82
5 0 11 5 -82
5 0 11 6 -82
5 0 11 7 -82
5 0 11 8 -82
5 0 11 9 -82
5 0 11 10 -81
5 0 12 1 -79
5 0 12 2 -79
5 0 12 3 -79
5 0 12 4 -79
5 0 12 5 -79
5 0 12 6 -79
5 0 12 7 -79
5 0 12 8 -79
5 0 12 9 -79
5 0 12 10 -79
5 0 13 1 -78
5 0 13 2 -78
5 0 13 3 -78
5 0 13 4 -78
5 0 13 5 -78
5 0 13 6 -78
5 0 13 7 -78
5 0 13 8 -78
5 0 13 9 -78
5 0 13 10 -78
5 0 14 1 -82
5 0 14 2 -82
5 0 14 3 -81
5 0 14 4 -81
5 0 14 5 -81
5 0 14 6 -82
5 0 14 7 -82
5 0 14 8 -82
5 0 14 9 -82
5 0 14 10 -81
5 0 15 1 -73
5 0 15 2 -73
5 0 15 3 -73
5 0 15 4 -73
5 0 15 5 -73
5 0 15 6 -73
5 0 15 7 -73
5 0 15 8 -73
5 0 15 9 -73
5 0 15 10 -73
5 0 16 1 -76
5 0 16 2 -76
5 0 16 3 -76
5 0 16 4 -76
5 0 16 5 -76
5 0 16 6 -76
5 0 16 7 -76
5 0 16 8 -76
5 0 16 9 -76
5 0 16 10 -76
5 0 17 1 -86
5 0 17 2 -85
5 0 17 3 -85
5 0 17 4 -85
5 0 17 5 -84
5 0 17 6 -85
5 0 17 7 -86
5 0 17 8 -85
5 0 17 9 -85
5 0 17 10 -84
5 0 18 1 -73
5 0 18 2 -73
5 0 18 3 -73
5 0 18 4 -73
5 0 18 5 -73
5 0 18 6 -73
5 0 18 7 -73
5 0 18 8 -73
5 0 18 9 -73
5 0 18 10 -73
5 0 19 1 -85
5 0 19 2 -86
5 0 19 3 -86
5 0 19 4 -86
5 0 19 5 -85
5 0 19 6 -86
5 0 19 7 -84
5 0 19 8 -86
5 0 19 9 -85
5 0 19 10 -86
5 0 20 1 -82
5 0 20 2 -82
5 0 20 3 -82
5 0 20 4 -82
5 0 20 5 -82
5 0 20 6 -82
5 0 20 7 -81
5 0 20 8 -82
5 0 20 9 -82
5 0 20 10 -82
5 0 21 1 -88
5 0 21 2 -86
5 0 21 3 -86
5 0 21 4 -88
5 0 21 5 -89
5 0 21 6 -89
5 0 21 7 -89
5 0 21 8 -89
5 0 21 9 -87
5 0 21 10 -89
5 0 22 1 -75
5 0 22 2 -76
5 0 22 3 -76
5 0 22 4 -76
5 0 22 5 -76
5 0 22 6 -76
5 0 22 7 -76
5 0 22 8 -75
5 0 22 9 -76
5 0 22 10 -76
5 0 23 1 -81
5 0 23 2 -81
5 0 23 3 -81
5 0 23 4 -81
5 0 23 5 -81
5 0 23 6 -81
5 0 23 7 -81
5 0 23 8 -81
5 0 23 9 -81
5 0 23 10 -81
5 0 24 1 -77
5 0 24 2 -77
5 0 24 3 -77
5 0 24 4 -77
5 0 24 5 -77
5 0 24 6 -77
5 0 24 7 -77
5 0 24 8 -77
5 0 24 9 -77
5 0 24 10 -77
5 0 25 1 -85
5 0 25 2 -85
5 0 25 3 -84
5 0 25 4 -84
5 0 25 5 -84
5 0 25 6 -85
5 0 25 7 -85
5 0 25 8 -85
5 0 25 9 -84
5 0 25 10 -84
5 0 26 1 -81
5 0 26 2 -81
5 0 26 3 -81
5 0 26 4 -81
5 0 26 5 -81
5 0 26 6 -81
5 0 26 7 -81
5 0 26 8 -81
5 0 26 9 -81
5 0 26 10 -81
5 10 11 1 -81
5 10 11 2 -81
5 10 11 3 -81
5 10 11 4 -81
5 10 11 5 -81
5 10 11 6 -81
5 10 11 7 -81
5 10 11 8 -80
5 10 11 9 -81
5 10 11 10 -81
5 10 12 1 -84
5 10 12 2 -82
5 10 12 3 -84
5 10 12 4 -84
5 10 12 5 -83
5 10 12 6 -84
5 10 12 7 -84
5 10 12 8 -84
5 10 12 9 -84
5 10 12 10 -84
5 10 13 1 -83
5 10 13 2 -83
5 10 13 3 -83
5 10 13 4 -83
5 10 13 5 -83
5 10 13 6 -83
5 10 13 7 -84
5 10 13 8 -84
5 10 13 9 -83
5 10 13 10 -83
5 10 14 1 -77
5 10 14 2 -77
5 10 14 3 -77
5 10 14 4 -77
5 10 14 5 -77
5 10 14 6 -77
5 10 14 7 -77
5 10 14 8 -77
5 10 14 9 -77
5 10 14 10 -77
5 10 15 1 -96
5 10 15 2 -96
5 10 15 3 -92
5 10 15 4 -94
5 10 15 5 -95
5 10 15 6 -91
5 10 15 7 -89
5 10 15 8 -95
5 10 15 9 -91
5 10 15 10 -96
5 10 16 1 -75
5 10 16 2 -75
5 10 16 3 -75
5 10 16 4 -75
5 10 16 5 -75
5 10 16 6 -75
5 10 16 7 -75
5 10 16 8 -75
5 10 16 9 -75
5 10 16 10 -75
5 10 17 1 -85
5 10 17 2 -85
5 10 17 3 -85
5 10 17 4 -84
5 10 17 5 -85
5 10 17 6 -85
5 10 17 7 -84
5 10 17 8 -85
5 10 17 9 -85
5 10 17 10 -85
5 10 18 1 -81
5 10 18 2 -81
5 10 18 3 -81
5 10 18 4 -81
5 10 18 5 -81
5 10 18 6 -80
5 10 18 7 -81
5 10 18 8 -81
5 10 18 9 -80
5 10 18 10 -80
5 10 19 1 -88
5 10 19 2 -91
5 10 19 3 -91
5 10 19 4 -89
5 10 19 5 -91
5 10 19 6 -90
5 10 19 7 -89
5 10 19 8 -91
5 10 19 9 -91
5 10 19 10 -86
5 10 20 1 -73
5 10 20 2 -73
5 10 20 3 -73
5 10 20 4 -73
5 10 20 5 -73
5 10 20 6 -73
5 10 20 7 -73
5 10 20 8 -73
5 10 20 9 -73
5 10 20 10 -73
5 10 21 1 -85
5 10 21 2 -84
5 10 21 3 -84
5 10 21 4 -84
5 10 21 5 -85
5 10 21 6 -85
5 10 21 7 -84
5 10 21 8 -85
5 10 21 9 -85
5 10 21 10 -85
5 10 22 1 -80
5 10 22 2 -80
5 10 22 3 -80
5 10 22 4 -80
5 10 22 5 -80
5 10 22 6 -80
5 10 22 7 -80
5 10 22 8 -80
5 10 22 9 -80
5 10 22 10 -80
5 10 23 1 -74
5 10 23 2 -74
5 10 23 3 -74
5 10 23 4 -74
5 10 23 5 -74
5 10 23 6 -74
5 10 23 7 -74
5 10 23 8 -74
5 10 23 9 -74
5 10 23 10 -74
5 10 24 1 -80
5 10 24 2 -80
5 10 24 3 -80
5 10 24 4 -80
5 10 24 5 -79
5 10 24 6 -80
5 10 24 7 -79
5 10 24 8 -79
5 10 24 9 -80
5 10 24 10 -79
5 10 25 1 -95
5 10 25 2 -96
5 10 25 3 -89
5 10 25 4 -94
5 10 25 5 -91
5 10 25 6 -94
5 10 25 7 -90
5 10 25 8 -96
5 10 25 9 -95
5 10 25 10 -89
5 10 26 1 -78
5 10 26 2 -78
5 10 26 3 -78
5 10 26 4 -78
5 10 26 5 -78
5 10 26 6 -78
5 10 26 7 -78
5 10 26 8 -78
5 10 26 9 -78
5 10 26 10 -78
5 1 11 1 -73
5 1 11 2 -73
5 1 11 3 -73
5 1 11 4 -73
5 1 11 5 -73
5 1 11 6 -73
5 1 11 7 -73
5 1 11 8 -73
5 1 11 9 -73
5 1 11 10 -73
5 1 12 1 -73
5 1 12 2 -73
5 1 12 3 -73
5 1 12 4 -73
5 1 12 5 -73
5 1 12 6 -73
5 1 12 7 -73
5 1 12 8 -73
5 1 12 9 -73
5 1 12 10 -73
5 1 13 1 -72
5 1 13 2 -72
5 1 13 3 -72
5 1 13 4 -72
5 1 13 5 -72
5 1 13 6 -72
5 1 13 7 -72
5 1 13 8 -72
5 1 13 9 -72
5 1 13 10 -72
5 1 14 1 -82
5 1 14 2 -82
5 1 14 3 -81
5 1 14 4 -81
5 1 14 5 -82
5 1 14 6 -81
5 1 14 7 -82
5 1 14 8 -82
5 1 14 9 -82
5 1 14 10 -81
5 1 15 1 -76
5 1 15 2 -76
5 1 15 3 -76
5 1 15 4 -76
5 1 15 5 -76
5 1 15 6 -76
5 1 15 7 -76
5 1 15 8 -76
5 1 15 9 -76
5 1 15 10 -76
5 1 16 1 -75
5 1 16 2 -75
5 1 16 3 -75
5 1 16 4 -75
5 1 16 5 -75
5 1 16 6 -75
5 1 16 7 -75
5 1 16 8 -75
5 1 16 9 -75
5 1 16 10 -75
5 1 17 1 -75
5 1 17 2 -75
5 1 17 3 -75
5 1 17 4 -75
5 1 17 5 -75
5 1 17 6 -75
5 1 17 7 -75
5 1 17 8 -75
5 1 17 9 -75
5 1 17 10 -75
5 1 18 1 -70
5 1 18 2 -70
5 1 18 3 -70
5 1 18 4 -70
5 1 18 5 -70
5 1 18 6 -70
5 1 18 7 -70
5 1 18 8 -70
5 1 18 9 -70
5 1 18 10 -70
5 1 19 1 -82
5 1 19 2 -82
5 1 19 3 -81
5 1 19 4 -82
5 1 19 5 -82
5 1 19 6 -82
5 1 19 7 -82
5 1 19 8 -81
5 1 19 9 -82
5 1 19 10 -82
5 1 20 1 -72
5 1 20 2 -72
5 1 20 3 -72
5 1 20 4 -72
5 1 20 5 -72
5 1 20 6 -72
5 1 20 7 -72
5 1 20 8 -72
5 1 20 9 -72
5 1 20 10 -72
5 1 21 1 -73
5 1 21 2 -73
5 1 21 3 -73
5 1 21 4 -73
5 1 21 5 -73
5 1 21 6 -73
5 1 21 7 -73
5 1 21 8 -73
5 1 21 9 -73
5 1 21 10 -73
5 1 22 1 -74
5 1 22 2 -74
5 1 22 3 -74
5 1 22 4 -74
5 1 22 5 -74
5 1 22 6 -74
5 1 22 7 -74
5 1 22 8 -74
5 1 22 9 -74
5 1 22 10 -74
5 1 23 1 -82
5 1 23 2 -82
5 1 23 3 -81
5 1 23 4 -82
5 1 23 5 -81
5 1 23 6 -82
5 1 23 7 -82
5 1 23 8 -82
5 1 23 9 -81
5 1 23 10 -82
5 1 24 1 -72
5 1 24 2 -72
5 1 24 3 -72
5 1 24 4 -72
5 1 24 5 -72
5 1 24 6 -72
5 1 24 7 -72
5 1 24 8 -72
5 1 24 9 -72
5 1 24 10 -72
5 1 25 1 -86
5 1 25 2 -86
5 1 25 3 -85
5 1 25 4 -87
5 1 25 5 -87
5 1 25 6 -86
5 1 25 7 -87
5 1 25 8 -86
5 1 25 9 -86
5 1 25 10 -87
5 1 26 1 -70
5 1 26 2 -71
5 1 26 3 -70
5 1 26 4 -70
5 1 26 5 -71
5 1 26 6 -71
5 1 26 7 -71
5 1 26 8 -70
5 1 26 9 -70
5 1 26 10 -71
5 11 11 1 -70
5 11 11 2 -70
5 11 11 3 -70
5 11 11 4 -70
5 11 11 5 -70
5 11 11 6 -70
5 11 11 7 -70
5 11 11 8 -70
5 11 11 9 -70
5 11 11 10 -70
5 11 12 1 -77
5 11 12 2 -77
5 11 12 3 -77
5 11 12 4 -77
5 11 12 5 -77
5 11 12 6 -77
5 11 12 7 -77
5 11 12 8 -77
5 11 12 9 -77
5 11 12 10 -77
5 11 13 1 -75
5 11 13 2 -75
5 11 13 3 -75
5 11 13 4 -75
5 11 13 5 -75
5 11 13 6 -75
5 11 13 7 -75
5 11 13 8 -75
5 11 13 9 -75
5 11 13 10 -75
5 11 14 1 -75
5 11 14 2 -75
5 11 14 3 -75
5 11 14 4 -75
5 11 14 5 -75
5 11 14 6 -75
5 11 14 7 -75
5 11 14 8 -75
5 11 14 9 -75
5 11 14 10 -75
5 11 15 1 -79
5 11 15 2 -79
5 11 15 3 -79
5 11 15 4 -79
5 11 15 5 -79
5 11 15 6 -79
5 11 15 7 -79
5 11 15 8 -79
5 11 15 9 -79
5 11 15 10 -78
5 11 16 1 -74
5 11 16 2 -74
5 11 16 3 -74
5 11 16 4 -74
5 11 16 5 -74
5 11 16 6 -74
5 11 16 7 -74
5 11 16 8 -74
5 11 16 9 -74
5 11 16 10 -74
5 11 17 1 -76
5 11 17 2 -76
5 11 17 3 -76
5 11 17 4 -76
5 11 17 5 -76
5 11 17 6 -76
5 11 17 7 -76
5 11 17 8 -76
5 11 17 9 -76
5 11 17 10 -76
5 11 18 1 -80
5 11 18 2 -81
5 11 18 3 -80
5 11 18 4 -81
5 11 18 5 -81
5 11 18 6 -81
5 11 18 7 -81
5 11 18 8 -81
5 11 18 9 -81
5 11 18 10 -81
5 11 19 1 -80
5 11 19 2 -80
5 11 19 3 -80
5 11 19 4 -80
5 11 19 5 -80
5 11 19 6 -80
5 11 19 7 -80
5 11 19 8 -80
5 11 19 9 -80
5 11 19 10 -80
5 11 20 1 -78
5 11 20 2 -77
5 11 20 3 -78
5 11 20 4 -77
5 11 20 5 -78
5 11 20 6 -78
5 11 20 7 -77
5 11 20 8 -78
5 11 20 9 -78
5 11 20 10 -77
5 11 21 1 -77
5 11 21 2 -77
5 11 21 3 -77
5 11 21 4 -77
5 11 21 5 -77
5 11 21 6 -77
5 11 21 7 -77
5 11 21 8 -77
5 11 21 9 -77
5 11 21 10 -77
5 11 22 1 -81
5 11 22 2 -81
5 11 22 3 -81
5 11 22 4 -81
5 11 22 5 -81
5 11 22 6 -81
5 11 22 7 -81
5 11 22 8 -81
5 11 22 9 -81
5 11 22 10 -81
5 11 23 1 -82
5 11 23 2 -81
5 11 23 3 -82
5 11 23 4 -81
5 11 23 5 -82
5 11 23 6 -81
5 11 23 7 -82
5 11 23 8 -82
5 11 23 9 -82
5 11 23 10 -82
5 11 24 1 -69
5 11 24 2 -69
5 11 24 3 -69
5 11 24 4 -69
5 11 24 5 -69
5 11 24 6 -69
5 11 24 7 -69
5 11 24 8 -69
5 11 24 9 -69
5 11 24 10 -69
5 11 25 1 -72
5 11 25 2 -72
5 11 25 3 -72
5 11 25 4 -72
5 11 25 5 -72
5 11 25 6 -72
5 11 25 7 -72
5 11 25 8 -72
5 11 25 9 -72
5 11 25 10 -72
5 11 26 1 -71
5 11 26 2 -71
5 11 26 3 -71
5 11 26 4 -71
5 11 26 5 -71
5 11 26 6 -71
5 11 26 7 -71
5 11 26 8 -71
5 11 26 9 -71
5 11 26 10 -71
5 2 11 1 -74
5 2 11 2 -74
5 2 11 3 -74
5 2 11 4 -74
5 2 11 5 -73
5 2 11 6 -73
5 2 11 7 -73
5 2 11 8 -74
5 2 11 9 -74
5 2 11 10 -74
5 2 12 1 -64
5 2 12 2 -64
5 2 12 3 -64
5 2 12 4 -64
5 2 12 5 -64
5 2 12 6 -64
5 2 12 7 -64
5 2 12 8 -64
5 2 12 9 -64
5 2 12 10 -64
5 2 13 1 -69
5 2 13 2 -69
5 2 13 3 -69
5 2 13 4 -69
5 2 13 5 -69
5 2 13 6 -69
5 2 13 7 -69
5 2 13 8 -69
5 2 13 9 -69
5 2 13 10 -69
5 2 14 1 -70
5 2 14 2 -70
5 2 14 3 -70
5 2 14 4 -70
5 2 14 5 -70
5 2 14 6 -70
5 2 14 7 -70
5 2 14 8 -70
5 2 14 9 -70
5 2 14 10 -70
5 2 15 1 -67
5 2 15 2 -67
5 2 15 3 -67
5 2 15 4 -67
5 2 15 5 -67
5 2 15 6 -67
5 2 15 7 -67
5 2 15 8 -67
5 2 15 9 -67
5 2 15 10 -67
5 2 16 1 -84
5 2 16 2 -86
5 2 16 3 -83
5 2 16 4 -86
5 2 16 5 -86
5 2 16 6 -86
5 2 16 7 -84
5 2 16 8 -84
5 2 16 9 -86
5 2 16 10 -84
5 2 17 1 -80
5 2 17 2 -80
5 2 17 3 -80
5 2 17 4 -80
5 2 17 5 -80
5 2 17 6 -80
5 2 17 7 -79
5 2 17 8 -80
5 2 17 9 -80
5 2 17 10 -80
5 2 18 1 -70
5 2 18 2 -70
5 2 18 3 -70
5 2 18 4 -70
5 2 18 5 -70
5 2 18 6 -70
5 2 18 7 -70
5 2 18 8 -70
5 2 18 9 -70
5 2 18 10 -70
5 2 19 1 -74
5 2 19 2 -74
5 2 19 3 -74
5 2 19 4 -74
5 2 19 5 -74
5 2 19 6 -74
5 2 19 7 -74
5 2 19 8 -74
5 2 19 9 -74
5 2 19 10 -74
5 2 20 1 -90
5 2 20 2 -91
5 2 20 3 -90
5 2 20 4 -92
5 2 20 5 -91
5 2 20 6 -87
5 2 20 7 -92
5 2 20 8 -91
5 2 20 9 -91
5 2 20 10 -90
5 2 21 1 -75
5 2 21 2 -75
5 2 21 3 -75
5 2 21 4 -75
5 2 21 5 -75
5 2 21 6 -75
5 2 21 7 -75
5 2 21 8 -75
5 2 21 9 -75
5 2 21 10 -75
5 2 22 1 -75
5 2 22 2 -75
5 2 22 3 -75
5 2 22 4 -75
5 2 22 5 -75
5 2 22 6 -75
5 2 22 7 -75
5 2 22 8 -75
5 2 22 9 -75
5 2 22 10 -75
5 2 23 1 -69
5 2 23 2 -69
5 2 23 3 -69
5 2 23 4 -69
5 2 23 5 -69
5 2 23 6 -69
5 2 23 7 -69
5 2 23 8 -69
5 2 23 9 -69
5 2 23 10 -69
5 2 24 1 -78
5 2 24 2 -78
5 2 24 3 -78
5 2 24 4 -78
5 2 24 5 -78
5 2 24 6 -78
5 2 24 7 -78
5 2 24 8 -78
5 2 24 9 -78
5 2 24 10 -78
5 2 25 1 -85
5 2 25 2 -85
5 2 25 3 -85
5 2 25 4 -84
5 2 25 5 -85
5 2 25 6 -85
5 2 25 7 -84
5 2 25 8 -85
5 2 25 9 -85
5 2 25 10 -84
5 2 26 1 -81
5 2 26 2 -80
5 2 26 3 -81
5 2 26 4 -81
5 2 26 5 -81
5 2 26 6 -81
5 2 26 7 -81
5 2 26 8 -81
5 2 26 9 -81
5 2 26 10 -81
5 12 11 1 -78
5 12 11 2 -78
5 12 11 3 -78
5 12 11 4 -78
5 12 11 5 -78
5 12 11 6 -78
5 12 11 7 -78
5 12 11 8 -78
5 12 11 9 -78
5 12 11 10 -78
5 12 12 1 -79
5 12 12 2 -79
5 12 12 3 -79
5 12 12 4 -78
5 12 12 5 -79
5 12 12 6 -79
5 12 12 7 -78
5 12 12 8 -79
5 12 12 9 -79
5 12 12 10 -79
5 12 13 1 -70
5 12 13 2 -70
5 12 13 3 -70
5 12 13 4 -70
5 12 13 5 -70
5 12 13 6 -70
5 12 13 7 -70
5 12 13 8 -70
5 12 13 9 -70
5 12 13 10 -70
5 12 14 1 -79
5 12 14 2 -79
5 12 14 3 -79
5 12 14 4 -79
5 12 14 5 -79
5 12 14 6 -79
5 12 14 7 -79
5 12 14 8 -79
5 12 14 9 -79
5 12 14 10 -78
5 12 15 1 -77
5 12 15 2 -77
5 12 15 3 -77
5 12 15 4 -77
5 12 15 5 -77
5 12 15 6 -77
5 12 15 7 -77
5 12 15 8 -77
5 12 15 9 -77
5 12 15 10 -77
5 12 16 1 -72
5 12 16 2 -72
5 12 16 3 -72
5 12 16 4 -72
5 12 16 5 -72
5 12 16 6 -72
5 12 16 7 -72
5 12 16 8 -72
5 12 16 9 -72
5 12 16 10 -72
5 12 17 1 -78
5 12 17 2 -78
5 12 17 3 -78
5 12 17 4 -78
5 12 17 5 -78
5 12 17 6 -78
5 12 17 7 -78
5 12 17 8 -78
5 12 17 9 -78
5 12 17 10 -78
5 12 18 1 -73
5 12 18 2 -73
5 12 18 3 -73
5 12 18 4 -73
5 12 18 5 -73
5 12 18 6 -73
5 12 18 7 -73
5 12 18 8 -73
5 12 18 9 -73
5 12 18 10 -73
5 12 19 1 -73
5 12 19 2 -73
5 12 19 3 -73
5 12 19 4 -73
5 12 19 5 -73
5 12 19 6 -73
5 12 19 7 -73
5 12 19 8 -73
5 12 19 9 -73
5 12 19 10 -73
5 12 20 1 -74
5 12 20 2 -74
5 12 20 3 -74
5 12 20 4 -74
5 12 20 5 -74
5 12 20 6 -74
5 12 20 7 -74
5 12 20 8 -74
5 12 20 9 -74
5 12 20 10 -74
5 12 21 1 -68
5 12 21 2 -68
5 12 21 3 -68
5 12 21 4 -68
5 12 21 5 -68
5 12 21 6 -68
5 12 21 7 -68
5 12 21 8 -68
5 12 21 9 -68
5 12 21 10 -68
5 12 22 1 -68
5 12 22 2 -68
5 12 22 3 -68
5 12 22 4 -68
5 12 22 5 -68
5 12 22 6 -68
5 12 22 7 -68
5 12 22 8 -68
5 12 22 9 -68
5 12 22 10 -68
5 12 23 1 -68
5 12 23 2 -68
5 12 23 3 -68
5 12 23 4 -68
5 12 23 5 -68
5 12 23 6 -68
5 12 23 7 -68
5 12 23 8 -68
5 12 23 9 -68
5 12 23 10 -68
5 12 24 1 -67
5 12 24 2 -67
5 12 24 3 -67
5 12 24 4 -67
5 12 24 5 -67
5 12 24 6 -67
5 12 24 7 -67
5 12 24 8 -67
5 12 24 9 -67
5 12 24 10 -67
5 12 25 1 -82
5 12 25 2 -81
5 12 25 3 -82
5 12 25 4 -82
5 12 25 5 -82
5 12 25 6 -80
5 12 25 7 -81
5 12 25 8 -81
5 12 25 9 -82
5 12 25 10 -82
5 12 26 1 -74
5 12 26 2 -74
5 12 26 3 -74
5 12 26 4 -74
5 12 26 5 -74
5 12 26 6 -74
5 12 26 7 -74
5 12 26 8 -74
5 12 26 9 -74
5 12 26 10 -74
5 3 11 1 -71
5 3 11 2 -71
5 3 11 3 -71
5 3 11 4 -71
5 3 11 5 -71
5 3 11 6 -71
5 3 11 7 -71
5 3 11 8 -71
5 3 11 9 -71
5 3 11 10 -71
5 3 12 1 -64
5 3 12 2 -64
5 3 12 3 -64
5 3 12 4 -64
5 3 12 5 -64
5 3 12 6 -64
5 3 12 7 -64
5 3 12 8 -64
5 3 12 9 -64
5 3 12 10 -64
5 3 13 1 -69
5 3 13 2 -69
5 3 13 3 -69
5 3 13 4 -69
5 3 13 5 -69
5 3 13 6 -69
5 3 13 7 -69
5 3 13 8 -69
5 3 13 9 -69
5 3 13 10 -69
5 3 14 1 -71
5 3 14 2 -71
5 3 14 3 -71
5 3 14 4 -71
5 3 14 5 -71
5 3 14 6 -71
5 3 14 7 -71
5 3 14 8 -71
5 3 14 9 -71
5 3 14 10 -71
5 3 15 1 -68
5 3 15 2 -68
5 3 15 3 -68
5 3 15 4 -68
5 3 15 5 -68
5 3 15 6 -68
5 3 15 7 -68
5 3 15 8 -68
5 3 15 9 -68
5 3 15 10 -68
5 3 16 1 -67
5 3 16 2 -67
5 3 16 3 -67
5 3 16 4 -67
5 3 16 5 -67
5 3 16 6 -67
5 3 16 7 -67
5 3 16 8 -67
5 3 16 9 -67
5 3 16 10 -67
5 3 17 1 -67
5 3 17 2 -67
5 3 17 3 -67
5 3 17 4 -67
5 3 17 5 -67
5 3 17 6 -67
5 3 17 7 -67
5 3 17 8 -67
5 3 17 9 -67
5 3 17 10 -67
5 3 18 1 -65
5 3 18 2 -65
5 3 18 3 -65
5 3 18 4 -65
5 3 18 5 -65
5 3 18 6 -65
5 3 18 7 -65
5 3 18 8 -65
5 3 18 9 -65
5 3 18 10 -65
5 3 19 1 -66
5 3 19 2 -66
5 3 19 3 -66
5 3 19 4 -66
5 3 19 5 -66
5 3 19 6 -66
5 3 19 7 -66
5 3 19 8 -66
5 3 19 9 -66
5 3 19 10 -66
5 3 20 1 -66
5 3 20 2 -66
5 3 20 3 -66
5 3 20 4 -66
5 3 20 5 -66
5 3 20 6 -66
