"sender" "receiver" "channel" "packetnum" "rssi"
4 5 25 17 -62
4 5 25 18 -52
4 5 25 19 -63
4 5 25 20 -54
4 5 25 21 -61
4 5 25 22 -68
4 5 25 23 -51
4 5 25 24 -53
4 5 25 25 -62
4 5 25 26 -58
4 5 25 27 -63
4 5 25 28 -55
4 5 25 29 -54
4 5 25 30 -69
4 5 25 31 -52
4 5 25 32 -53
4 5 25 33 -74
4 5 25 34 -54
4 5 25 35 -53
4 5 25 36 -68
4 5 25 37 -54
4 5 25 38 -53
4 5 25 39 -65
4 5 25 40 -51
4 5 26 1 -59
4 5 26 2 -54
4 5 26 3 -62
4 5 26 4 -75
4 5 26 5 -60
4 5 26 6 -64
4 5 26 7 -57
4 5 26 8 -54
4 5 26 9 -60
4 5 26 10 -57
4 5 26 11 -57
4 5 26 12 -58
4 5 26 13 -58
4 5 26 14 -56
4 5 26 15 -61
4 5 26 16 -64
4 5 26 17 -53
4 5 26 18 -63
4 5 26 19 -60
4 5 26 20 -54
4 5 26 21 -61
4 5 26 22 -59
4 5 26 23 -58
4 5 26 24 -58
4 5 26 25 -56
4 5 26 26 -55
4 5 26 27 -59
4 5 26 28 -54
4 5 26 29 -62
4 5 26 30 -66
4 5 26 31 -54
4 5 26 32 -60
4 5 26 33 -57
4 5 26 34 -63
4 5 26 35 -52
4 5 26 36 -58
4 5 26 37 -52
4 5 26 38 -55
4 5 26 39 -64
4 5 26 40 -50
4 6 11 1 -48
4 6 11 2 -48
4 6 11 3 -52
4 6 11 4 -52
4 6 11 5 -52
4 6 11 6 -43
4 6 11 7 -49
4 6 11 8 -53
4 6 11 9 -56
4 6 11 10 -54
4 6 11 11 -47
4 6 11 12 -51
4 6 11 13 -59
4 6 11 14 -52
4 6 11 15 -48
4 6 11 16 -57
4 6 11 17 -53
4 6 11 18 -52
4 6 11 19 -46
4 6 11 20 -76
4 6 11 21 -57
4 6 11 22 -45
4 6 11 23 -57
4 6 11 24 -58
4 6 11 25 -56
4 6 11 26 -55
4 6 11 27 -50
4 6 11 28 -53
4 6 11 29 -60
4 6 11 30 -49
4 6 11 31 -59
4 6 11 32 -61
4 6 11 33 -53
4 6 11 34 -56
4 6 11 35 -48
4 6 11 36 -60
4 6 11 37 -60
4 6 11 38 -69
4 6 11 39 -49
4 6 11 40 -50
4 6 12 1 -54
4 6 12 2 -53
4 6 12 3 -51
4 6 12 4 -55
4 6 12 5 -47
4 6 12 6 -55
4 6 12 7 -51
4 6 12 8 -59
4 6 12 9 -52
4 6 12 10 -51
4 6 12 11 -50
4 6 12 12 -50
4 6 12 13 -54
4 6 12 14 -58
4 6 12 15 -53
4 6 12 16 -56
4 6 12 17 -51
4 6 12 18 -50
4 6 12 19 -58
4 6 12 20 -51
4 6 12 21 -49
4 6 12 22 -51
4 6 12 23 -51
4 6 12 24 -51
4 6 12 25 -51
4 6 12 26 -57
4 6 12 27 -50
4 6 12 28 -57
4 6 12 29 -68
4 6 12 30 -51
4 6 12 31 -54
4 6 12 32 -48
4 6 12 33 -53
4 6 12 34 -56
4 6 12 35 -61
4 6 12 36 -55
4 6 12 37 -55
4 6 12 38 -50
4 6 12 39 -51
4 6 12 40 -46
4 6 13 1 -51
4 6 13 2 -53
4 6 13 3 -56
4 6 13 4 -51
4 6 13 5 -56
4 6 13 6 -55
4 6 13 7 -66
4 6 13 8 -59
4 6 13 9 -69
4 6 13 10 -56
4 6 13 11 -55
4 6 13 12 -59
4 6 13 13 -54
4 6 13 14 -63
4 6 13 15 -55
4 6 13 16 -52
4 6 13 17 -67
4 6 13 18 -53
4 6 13 19 -51
4 6 13 20 -51
4 6 13 21 -51
4 6 13 22 -51
4 6 13 23 -49
4 6 13 24 -53
4 6 13 25 -45
4 6 13 26 -46
4 6 13 27 -52
4 6 13 28 -48
4 6 13 29 -59
4 6 13 30 -53
4 6 13 31 -49
4 6 13 32 -53
4 6 13 33 -47
4 6 13 34 -55
4 6 13 35 -52
4 6 13 36 -54
4 6 13 37 -58
4 6 13 38 -58
4 6 13 39 -54
4 6 13 40 -59
4 6 14 1 -54
4 6 14 2 -58
4 6 14 3 -53
4 6 14 4 -48
4 6 14 5 -56
4 6 14 6 -47
4 6 14 7 -51
4 6 14 8 -55
4 6 14 9 -52
4 6 14 10 -52
4 6 14 11 -57
4 6 14 12 -53
4 6 14 13 -51
4 6 14 14 -46
4 6 14 15 -54
4 6 14 16 -51
4 6 14 17 -54
4 6 14 18 -48
4 6 14 19 -62
4 6 14 20 -62
4 6 14 21 -57
4 6 14 22 -53
4 6 14 23 -47
4 6 14 24 -53
4 6 14 25 -51
4 6 14 26 -58
4 6 14 27 -49
4 6 14 28 -54
4 6 14 29 -52
4 6 14 30 -57
4 6 14 31 -49
4 6 14 32 -50
4 6 14 33 -50
4 6 14 34 -46
4 6 14 35 -49
4 6 14 36 -45
4 6 14 37 -58
4 6 14 38 -64
4 6 14 39 -55
4 6 14 40 -49
4 6 15 1 -51
4 6 15 2 -46
4 6 15 3 -58
4 6 15 4 -55
4 6 15 5 -50
4 6 15 6 -44
4 6 15 7 -49
4 6 15 8 -46
4 6 15 9 -60
4 6 15 10 -50
4 6 15 11 -49
4 6 15 12 -50
4 6 15 13 -52
4 6 15 14 -52
4 6 15 15 -72
4 6 15 16 -51
4 6 15 17 -49
4 6 15 18 -66
4 6 15 19 -45
4 6 15 20 -64
4 6 15 21 -52
4 6 15 22 -50
4 6 15 23 -68
4 6 15 24 -48
4 6 15 25 -50
4 6 15 26 -50
4 6 15 27 -52
4 6 15 28 -55
4 6 15 29 -52
4 6 15 30 -55
4 6 15 31 -49
4 6 15 32 -56
4 6 15 33 -50
4 6 15 34 -46
4 6 15 35 -57
4 6 15 36 -55
4 6 15 37 -52
4 6 15 38 -47
4 6 15 39 -60
4 6 15 40 -51
4 6 16 1 -48
4 6 16 2 -67
4 6 16 3 -54
4 6 16 4 -53
4 6 16 5 -54
4 6 16 6 -54
4 6 16 7 -60
4 6 16 8 -53
4 6 16 9 -60
4 6 16 10 -46
4 6 16 11 -48
4 6 16 12 -48
4 6 16 13 -46
4 6 16 14 -56
4 6 16 15 -50
4 6 16 16 -64
4 6 16 17 -49
4 6 16 18 -47
4 6 16 19 -52
4 6 16 20 -54
4 6 16 21 -52
4 6 16 22 -46
4 6 16 23 -50
4 6 16 24 -47
4 6 16 25 -50
4 6 16 26 -55
4 6 16 27 -51
4 6 16 28 -50
4 6 16 29 -47
4 6 16 30 -45
4 6 16 31 -60
4 6 16 32 -52
4 6 16 33 -55
4 6 16 34 -47
4 6 16 35 -43
4 6 16 36 -51
4 6 16 37 -49
4 6 16 38 -61
4 6 16 39 -47
4 6 16 40 -50
4 6 17 1 -49
4 6 17 2 -49
4 6 17 3 -66
4 6 17 4 -59
4 6 17 5 -51
4 6 17 6 -51
4 6 17 7 -45
4 6 17 8 -60
4 6 17 9 -56
4 6 17 10 -52
4 6 17 11 -55
4 6 17 12 -56
4 6 17 13 -52
4 6 17 14 -48
4 6 17 15 -48
4 6 17 16 -51
4 6 17 17 -53
4 6 17 18 -52
4 6 17 19 -52
4 6 17 20 -52
4 6 17 21 -60
4 6 17 22 -59
4 6 17 23 -48
4 6 17 24 -52
4 6 17 25 -55
4 6 17 26 -50
4 6 17 27 -50
4 6 17 28 -71
4 6 17 29 -53
4 6 17 30 -51
4 6 17 31 -51
4 6 17 32 -48
4 6 17 33 -65
4 6 17 34 -49
4 6 17 35 -48
4 6 17 36 -54
4 6 17 37 -52
4 6 17 38 -59
4 6 17 39 -55
4 6 17 40 -47
4 6 18 1 -46
4 6 18 2 -62
4 6 18 3 -49
4 6 18 4 -48
4 6 18 5 -57
4 6 18 6 -50
4 6 18 7 -51
4 6 18 8 -59
4 6 18 9 -62
4 6 18 10 -45
4 6 18 11 -56
4 6 18 12 -62
4 6 18 13 -51
4 6 18 14 -48
4 6 18 15 -54
4 6 18 16 -53
4 6 18 17 -49
4 6 18 18 -50
4 6 18 19 -45
4 6 18 20 -48
4 6 18 21 -60
4 6 18 22 -50
4 6 18 23 -47
4 6 18 24 -50
4 6 18 25 -61
4 6 18 26 -51
4 6 18 27 -54
4 6 18 28 -47
4 6 18 29 -58
4 6 18 30 -59
4 6 18 31 -47
4 6 18 32 -52
4 6 18 33 -70
4 6 18 34 -57
4 6 18 35 -69
4 6 18 36 -50
4 6 18 37 -65
4 6 18 38 -55
4 6 18 39 -52
4 6 18 40 -51
4 6 19 1 -50
4 6 19 2 -43
4 6 19 3 -44
4 6 19 4 -53
4 6 19 5 -65
4 6 19 6 -49
4 6 19 7 -46
4 6 19 8 -60
4 6 19 9 -61
4 6 19 10 -51
4 6 19 11 -55
4 6 19 12 -57
4 6 19 13 -46
4 6 19 14 -47
4 6 19 15 -52
4 6 19 16 -52
4 6 19 17 -53
4 6 19 18 -49
4 6 19 19 -52
4 6 19 20 -52
4 6 19 21 -67
4 6 19 22 -57
4 6 19 23 -52
4 6 19 24 -54
4 6 19 25 -48
4 6 19 26 -56
4 6 19 27 -55
4 6 19 28 -50
4 6 19 29 -56
4 6 19 30 -74
4 6 19 31 -50
4 6 19 32 -52
4 6 19 33 -54
4 6 19 34 -53
4 6 19 35 -50
4 6 19 36 -43
4 6 19 37 -49
4 6 19 38 -52
4 6 19 39 -50
4 6 19 40 -52
4 6 20 1 -54
4 6 20 2 -54
4 6 20 3 -55
4 6 20 4 -56
4 6 20 5 -56
4 6 20 6 -51
4 6 20 7 -49
4 6 20 8 -49
4 6 20 9 -63
4 6 20 10 -46
4 6 20 11 -51
4 6 20 12 -59
4 6 20 13 -52
4 6 20 14 -50
4 6 20 15 -63
4 6 20 16 -47
4 6 20 17 -48
4 6 20 18 -51
4 6 20 19 -63
4 6 20 20 -45
4 6 20 21 -50
4 6 20 22 -45
4 6 20 23 -50
4 6 20 24 -44
4 6 20 25 -47
4 6 20 26 -53
4 6 20 27 -64
4 6 20 28 -47
4 6 20 29 -55
4 6 20 30 -51
4 6 20 31 -67
4 6 20 32 -53
4 6 20 33 -52
4 6 20 34 -52
4 6 20 35 -51
4 6 20 36 -56
4 6 20 37 -56
4 6 20 38 -53
4 6 20 39 -58
4 6 20 40 -47
4 6 21 1 -51
4 6 21 2 -49
4 6 21 3 -56
4 6 21 4 -50
4 6 21 5 -55
4 6 21 6 -61
4 6 21 7 -52
4 6 21 8 -54
4 6 21 9 -50
4 6 21 10 -47
4 6 21 11 -45
4 6 21 12 -57
4 6 21 13 -51
4 6 21 14 -64
4 6 21 15 -64
4 6 21 16 -57
4 6 21 17 -52
4 6 21 18 -54
4 6 21 19 -50
4 6 21 20 -49
4 6 21 21 -50
4 6 21 22 -64
4 6 21 23 -50
4 6 21 24 -46
4 6 21 25 -47
4 6 21 26 -59
4 6 21 27 -54
4 6 21 28 -50
4 6 21 29 -65
4 6 21 30 -48
4 6 21 31 -70
4 6 21 32 -53
4 6 21 33 -60
4 6 21 34 -53
4 6 21 35 -51
4 6 21 36 -51
4 6 21 37 -56
4 6 21 38 -47
4 6 21 39 -66
4 6 21 40 -55
4 6 22 1 -73
4 6 22 2 -51
4 6 22 3 -54
4 6 22 4 -57
4 6 22 5 -49
4 6 22 6 -53
4 6 22 7 -51
4 6 22 8 -58
4 6 22 9 -50
4 6 22 10 -69
4 6 22 11 -61
4 6 22 12 -55
4 6 22 13 -52
4 6 22 14 -51
4 6 22 15 -53
4 6 22 16 -65
4 6 22 17 -67
4 6 22 18 -53
4 6 22 19 -52
4 6 22 20 -51
4 6 22 21 -63
4 6 22 22 -50
4 6 22 23 -49
4 6 22 24 -57
4 6 22 25 -59
4 6 22 26 -53
4 6 22 27 -47
4 6 22 28 -55
4 6 22 29 -52
4 6 22 30 -53
4 6 22 31 -55
4 6 22 32 -53
4 6 22 33 -53
4 6 22 34 -56
4 6 22 35 -51
4 6 22 36 -49
4 6 22 37 -50
4 6 22 38 -54
4 6 22 39 -48
4 6 22 40 -50
4 6 23 1 -50
4 6 23 2 -52
4 6 23 3 -46
4 6 23 4 -45
4 6 23 5 -52
4 6 23 6 -48
4 6 23 7 -52
4 6 23 8 -53
4 6 23 9 -48
4 6 23 10 -48
4 6 23 11 -46
4 6 23 12 -56
4 6 23 13 -58
4 6 23 14 -58
4 6 23 15 -47
4 6 23 16 -52
4 6 23 17 -53
4 6 23 18 -51
4 6 23 19 -55
4 6 23 20 -54
4 6 23 21 -45
4 6 23 22 -54
4 6 23 23 -53
4 6 23 24 -59
4 6 23 25 -52
4 6 23 26 -49
4 6 23 27 -59
4 6 23 28 -55
4 6 23 29 -62
4 6 23 30 -47
4 6 23 31 -51
4 6 23 32 -50
4 6 23 33 -49
4 6 23 34 -50
4 6 23 35 -54
4 6 23 36 -52
4 6 23 37 -48
4 6 23 38 -50
4 6 23 39 -48
4 6 23 40 -56
4 6 24 1 -49
4 6 24 2 -50
4 6 24 3 -51
4 6 24 4 -53
4 6 24 5 -55
4 6 24 6 -53
4 6 24 7 -47
4 6 24 8 -50
4 6 24 9 -56
4 6 24 10 -53
4 6 24 11 -53
4 6 24 12 -52
4 6 24 13 -53
4 6 24 14 -66
4 6 24 15 -69
4 6 24 16 -50
4 6 24 17 -48
4 6 24 18 -55
4 6 24 19 -51
4 6 24 20 -54
4 6 24 21 -66
4 6 24 22 -62
4 6 24 23 -61
4 6 24 24 -59
4 6 24 25 -53
4 6 24 26 -51
4 6 24 27 -60
4 6 24 28 -54
4 6 24 29 -50
4 6 24 30 -54
4 6 24 31 -45
4 6 24 32 -47
4 6 24 33 -52
4 6 24 34 -47
4 6 24 35 -58
4 6 24 36 -48
4 6 24 37 -51
4 6 24 38 -51
4 6 24 39 -54
4 6 24 40 -52
4 6 25 1 -59
4 6 25 2 -57
4 6 25 3 -48
4 6 25 4 -49
4 6 25 5 -55
4 6 25 6 -47
4 6 25 7 -55
4 6 25 8 -53
4 6 25 9 -53
4 6 25 10 -61
4 6 25 11 -55
4 6 25 12 -54
4 6 25 13 -48
4 6 25 14 -53
4 6 25 15 -58
4 6 25 16 -50
4 6 25 17 -51
4 6 25 18 -45
4 6 25 19 -57
4 6 25 20 -49
4 6 25 21 -53
4 6 25 22 -59
4 6 25 23 -49
4 6 25 24 -63
4 6 25 25 -58
4 6 25 26 -53
4 6 25 27 -59
4 6 25 28 -63
4 6 25 29 -60
4 6 25 30 -49
4 6 25 31 -52
4 6 25 32 -54
4 6 25 33 -59
4 6 25 34 -50
4 6 25 35 -48
4 6 25 36 -53
4 6 25 37 -48
4 6 25 38 -51
4 6 25 39 -57
4 6 25 40 -51
4 6 26 1 -49
4 6 26 2 -58
4 6 26 3 -50
4 6 26 4 -55
4 6 26 5 -54
4 6 26 6 -54
4 6 26 7 -50
4 6 26 8 -52
4 6 26 9 -46
4 6 26 10 -55
4 6 26 11 -45
4 6 26 12 -56
4 6 26 13 -49
4 6 26 14 -49
4 6 26 15 -48
4 6 26 16 -62
4 6 26 17 -58
4 6 26 18 -65
4 6 26 19 -51
4 6 26 20 -58
4 6 26 21 -49
4 6 26 22 -57
4 6 26 23 -53
4 6 26 24 -56
4 6 26 25 -44
4 6 26 26 -53
4 6 26 27 -58
4 6 26 28 -49
4 6 26 29 -53
4 6 26 30 -59
4 6 26 31 -55
4 6 26 32 -55
4 6 26 33 -61
4 6 26 34 -57
4 6 26 35 -46
4 6 26 36 -62
4 6 26 37 -51
4 6 26 38 -54
4 6 26 39 -54
4 6 26 40 -59
4 7 11 1 -58
4 7 11 2 -57
4 7 11 3 -65
4 7 11 4 -55
4 7 11 5 -60
4 7 11 6 -62
4 7 11 7 -57
4 7 11 8 -58
4 7 11 9 -62
4 7 11 10 -56
4 7 11 11 -59
4 7 11 12 -62
4 7 11 13 -62
4 7 11 14 -62
4 7 11 15 -57
4 7 11 16 -72
4 7 11 17 -64
4 7 11 18 -65
4 7 11 19 -59
4 7 11 20 -69
4 7 11 21 -62
4 7 11 22 -59
4 7 11 23 -63
4 7 11 24 -66
4 7 11 25 -68
4 7 11 26 -66
4 7 11 27 -57
4 7 11 28 -69
4 7 11 29 -61
4 7 11 30 -57
4 7 11 31 -66
4 7 11 32 -51
4 7 11 33 -64
4 7 11 34 -64
4 7 11 35 -67
4 7 11 36 -60
4 7 11 37 -64
4 7 11 38 -62
4 7 11 39 -56
4 7 11 40 -68
4 7 12 1 -62
4 7 12 2 -65
4 7 12 3 -64
4 7 12 4 -58
4 7 12 5 -56
4 7 12 6 -61
4 7 12 7 -54
4 7 12 8 -60
4 7 12 9 -60
4 7 12 10 -60
4 7 12 11 -52
4 7 12 12 -80
4 7 12 13 -57
4 7 12 14 -62
4 7 12 15 -59
4 7 12 16 -55
4 7 12 17 -59
4 7 12 18 -72
4 7 12 19 -59
4 7 12 20 -59
4 7 12 21 -80
4 7 12 22 -57
4 7 12 23 -61
4 7 12 24 -64
4 7 12 25 -61
4 7 12 26 -61
4 7 12 27 -63
4 7 12 28 -53
4 7 12 29 -57
4 7 12 30 -56
4 7 12 31 -62
4 7 12 32 -52
4 7 12 33 -55
4 7 12 34 -71
4 7 12 35 -55
4 7 12 36 -56
4 7 12 37 -54
4 7 12 38 -69
4 7 12 39 -65
4 7 12 40 -68
4 7 13 1 -60
4 7 13 2 -65
4 7 13 3 -64
4 7 13 4 -55
4 7 13 5 -62
4 7 13 6 -69
4 7 13 7 -68
4 7 13 8 -55
4 7 13 9 -57
4 7 13 10 -63
4 7 13 11 -62
4 7 13 12 -59
4 7 13 13 -64
4 7 13 14 -60
4 7 13 15 -66
4 7 13 16 -60
4 7 13 17 -54
4 7 13 18 -60
4 7 13 19 -60
4 7 13 20 -62
4 7 13 21 -59
4 7 13 22 -68
4 7 13 23 -59
4 7 13 24 -64
4 7 13 25 -53
4 7 13 26 -65
4 7 13 27 -61
4 7 13 28 -61
4 7 13 29 -60
4 7 13 30 -62
4 7 13 31 -56
4 7 13 32 -62
4 7 13 33 -53
4 7 13 34 -74
4 7 13 35 -64
4 7 13 36 -58
4 7 13 37 -67
4 7 13 38 -59
4 7 13 39 -68
4 7 13 40 -71
4 7 14 1 -63
4 7 14 2 -74
4 7 14 3 -63
4 7 14 4 -60
4 7 14 5 -68
4 7 14 6 -67
4 7 14 7 -70
4 7 14 8 -67
4 7 14 9 -58
4 7 14 10 -71
4 7 14 11 -63
4 7 14 12 -57
4 7 14 13 -60
4 7 14 14 -56
4 7 14 15 -72
4 7 14 16 -55
4 7 14 17 -66
4 7 14 18 -57
4 7 14 19 -56
4 7 14 20 -59
4 7 14 21 -52
4 7 14 22 -69
4 7 14 23 -61
4 7 14 24 -59
4 7 14 25 -59
4 7 14 26 -63
4 7 14 27 -67
4 7 14 28 -63
4 7 14 29 -62
4 7 14 30 -62
4 7 14 31 -59
4 7 14 32 -71
4 7 14 33 -66
4 7 14 34 -59
4 7 14 35 -70
4 7 14 36 -61
4 7 14 37 -57
4 7 14 38 -66
4 7 14 39 -60
4 7 14 40 -64
4 7 15 1 -58
4 7 15 2 -58
4 7 15 3 -55
4 7 15 4 -64
4 7 15 5 -65
4 7 15 6 -55
4 7 15 7 -72
4 7 15 8 -67
4 7 15 9 -61
4 7 15 10 -58
4 7 15 11 -60
4 7 15 12 -55
4 7 15 13 -61
4 7 15 14 -55
4 7 15 15 -59
4 7 15 16 -68
4 7 15 17 -58
4 7 15 18 -60
4 7 15 19 -64
4 7 15 20 -60
4 7 15 21 -60
4 7 15 22 -60
4 7 15 23 -78
4 7 15 24 -63
4 7 15 25 -71
4 7 15 26 -60
4 7 15 27 -62
4 7 15 28 -74
4 7 15 29 -62
4 7 15 30 -69
4 7 15 31 -59
4 7 15 32 -57
4 7 15 33 -76
4 7 15 34 -57
4 7 15 35 -70
4 7 15 36 -63
4 7 15 37 -59
4 7 15 38 -55
4 7 15 39 -60
4 7 15 40 -60
4 7 16 1 -55
4 7 16 2 -59
4 7 16 3 -57
4 7 16 4 -57
4 7 16 5 -59
4 7 16 6 -55
4 7 16 7 -56
4 7 16 8 -61
4 7 16 9 -56
4 7 16 10 -80
4 7 16 11 -61
4 7 16 12 -58
4 7 16 13 -58
4 7 16 14 -58
4 7 16 15 -62
4 7 16 16 -58
4 7 16 17 -76
4 7 16 18 -67
4 7 16 19 -58
4 7 16 20 -59
4 7 16 21 -62
4 7 16 22 -56
4 7 16 23 -60
4 7 16 24 -69
4 7 16 25 -68
4 7 16 26 -58
4 7 16 27 -63
4 7 16 28 -58
4 7 16 29 -64
4 7 16 30 -58
4 7 16 31 -60
4 7 16 32 -56
4 7 16 33 -53
4 7 16 34 -64
4 7 16 35 -55
4 7 16 36 -63
4 7 16 37 -60
4 7 16 38 -56
4 7 16 39 -63
4 7 16 40 -55
4 7 17 1 -63
4 7 17 2 -69
4 7 17 3 -60
4 7 17 4 -58
4 7 17 5 -59
4 7 17 6 -61
4 7 17 7 -56
4 7 17 8 -54
4 7 17 9 -55
4 7 17 10 -60
4 7 17 11 -61
4 7 17 12 -67
4 7 17 13 -59
4 7 17 14 -65
4 7 17 15 -63
4 7 17 16 -69
4 7 17 17 -66
4 7 17 18 -54
4 7 17 19 -66
4 7 17 20 -54
4 7 17 21 -61
4 7 17 22 -79
4 7 17 23 -61
4 7 17 24 -82
4 7 17 25 -58
4 7 17 26 -55
4 7 17 27 -60
4 7 17 28 -60
4 7 17 29 -61
4 7 17 30 -58
4 7 17 31 -62
4 7 17 32 -76
4 7 17 33 -62
4 7 17 34 -59
4 7 17 35 -54
4 7 17 36 -57
4 7 17 37 -59
4 7 17 38 -54
4 7 17 39 -54
4 7 17 40 -58
4 7 18 1 -61
4 7 18 2 -61
4 7 18 3 -57
4 7 18 4 -60
4 7 18 5 -56
4 7 18 6 -61
4 7 18 7 -58
4 7 18 8 -56
4 7 18 9 -64
4 7 18 10 -58
4 7 18 11 -57
4 7 18 12 -61
4 7 18 13 -61
4 7 18 14 -66
4 7 18 15 -65
4 7 18 16 -59
4 7 18 17 -69
4 7 18 18 -65
4 7 18 19 -63
4 7 18 20 -57
4 7 18 21 -61
4 7 18 22 -69
4 7 18 23 -68
4 7 18 24 -58
4 7 18 25 -58
4 7 18 26 -67
4 7 18 27 -60
4 7 18 28 -55
4 7 18 29 -54
4 7 18 30 -76
4 7 18 31 -58
4 7 18 32 -64
4 7 18 33 -65
4 7 18 34 -63
4 7 18 35 -68
4 7 18 36 -55
4 7 18 37 -62
4 7 18 38 -60
4 7 18 39 -57
4 7 18 40 -60
4 7 19 1 -61
4 7 19 2 -66
4 7 19 3 -63
4 7 19 4 -69
4 7 19 5 -73
4 7 19 6 -57
4 7 19 7 -70
4 7 19 8 -67
4 7 19 9 -62
4 7 19 10 -64
4 7 19 11 -59
4 7 19 12 -62
4 7 19 13 -59
4 7 19 14 -63
4 7 19 15 -62
4 7 19 16 -61
4 7 19 17 -60
4 7 19 18 -68
4 7 19 19 -69
4 7 19 20 -59
4 7 19 21 -57
4 7 19 22 -55
4 7 19 23 -62
4 7 19 24 -57
4 7 19 25 -57
4 7 19 26 -63
4 7 19 27 -61
4 7 19 28 -60
4 7 19 29 -59
4 7 19 30 -72
4 7 19 31 -63
4 7 19 32 -63
4 7 19 33 -65
4 7 19 34 -63
4 7 19 35 -63
4 7 19 36 -61
4 7 19 37 -62
4 7 19 38 -57
4 7 19 39 -56
4 7 19 40 -54
4 7 20 1 -68
4 7 20 2 -62
4 7 20 3 -62
4 7 20 4 -66
4 7 20 5 -57
4 7 20 6 -71
4 7 20 7 -59
4 7 20 8 -60
4 7 20 9 -64
4 7 20 10 -76
4 7 20 11 -61
4 7 20 12 -60
4 7 20 13 -56
4 7 20 14 -60
4 7 20 15 -60
4 7 20 16 -53
4 7 20 17 -61
4 7 20 18 -65
4 7 20 19 -56
4 7 20 20 -60
4 7 20 21 -62
4 7 20 22 -68
4 7 20 23 -54
4 7 20 24 -54
4 7 20 25 -60
4 7 20 26 -56
4 7 20 27 -71
4 7 20 28 -59
4 7 20 29 -64
4 7 20 30 -61
4 7 20 31 -54
4 7 20 32 -62
4 7 20 33 -56
4 7 20 34 -60
4 7 20 35 -55
4 7 20 36 -56
4 7 20 37 -62
4 7 20 38 -56
4 7 20 39 -57
4 7 20 40 -60
4 7 21 1 -62
4 7 21 2 -52
4 7 21 3 -55
4 7 21 4 -59
4 7 21 5 -62
4 7 21 6 -61
4 7 21 7 -66
4 7 21 8 -58
4 7 21 9 -59
4 7 21 10 -69
4 7 21 11 -66
4 7 21 12 -66
4 7 21 13 -61
4 7 21 14 -68
4 7 21 15 -61
4 7 21 16 -58
4 7 21 17 -68
4 7 21 18 -63
4 7 21 19 -54
4 7 21 20 -62
4 7 21 21 -57
4 7 21 22 -58
4 7 21 23 -63
4 7 21 24 -69
4 7 21 25 -62
4 7 21 26 -70
4 7 21 27 -62
4 7 21 28 -65
4 7 21 29 -71
4 7 21 30 -67
4 7 21 31 -71
4 7 21 32 -58
4 7 21 33 -60
4 7 21 34 -59
4 7 21 35 -72
4 7 21 36 -57
4 7 21 37 -59
4 7 21 38 -65
4 7 21 39 -57
4 7 21 40 -72
4 7 22 1 -58
4 7 22 2 -76
4 7 22 3 -67
4 7 22 4 -54
4 7 22 5 -59
4 7 22 6 -55
4 7 22 7 -74
4 7 22 8 -59
4 7 22 9 -66
4 7 22 10 -56
4 7 22 11 -60
4 7 22 12 -60
4 7 22 13 -55
4 7 22 14 -51
4 7 22 15 -74
4 7 22 16 -55
4 7 22 17 -61
4 7 22 18 -55
4 7 22 19 -59
4 7 22 20 -61
4 7 22 21 -68
4 7 22 22 -53
4 7 22 23 -74
4 7 22 24 -54
4 7 22 25 -57
4 7 22 26 -59
4 7 22 27 -70
4 7 22 28 -55
4 7 22 29 -60
4 7 22 30 -56
4 7 22 31 -58
4 7 22 32 -62
4 7 22 33 -57
4 7 22 34 -66
4 7 22 35 -69
4 7 22 36 -59
4 7 22 37 -62
4 7 22 38 -58
4 7 22 39 -56
4 7 22 40 -71
4 7 23 1 -63
4 7 23 2 -67
4 7 23 3 -62
4 7 23 4 -55
4 7 23 5 -63
4 7 23 6 -62
4 7 23 7 -58
4 7 23 8 -62
4 7 23 9 -66
4 7 23 10 -63
4 7 23 11 -67
4 7 23 12 -58
4 7 23 13 -64
4 7 23 14 -67
4 7 23 15 -66
4 7 23 16 -69
4 7 23 17 -55
4 7 23 18 -64
4 7 23 19 -71
4 7 23 20 -69
4 7 23 21 -58
4 7 23 22 -55
4 7 23 23 -79
4 7 23 24 -55
4 7 23 25 -56
4 7 23 26 -68
4 7 23 27 -64
4 7 23 28 -52
4 7 23 29 -56
4 7 23 30 -70
4 7 23 31 -62
4 7 23 32 -69
4 7 23 33 -61
4 7 23 34 -60
4 7 23 35 -69
4 7 23 36 -70
4 7 23 37 -53
4 7 23 38 -59
4 7 23 39 -57
4 7 23 40 -60
4 7 24 1 -69
4 7 24 2 -56
4 7 24 3 -60
4 7 24 4 -60
4 7 24 5 -62
4 7 24 6 -61
4 7 24 7 -60
4 7 24 8 -62
4 7 24 9 -63
4 7 24 10 -64
4 7 24 11 -69
4 7 24 12 -64
4 7 24 13 -59
4 7 24 14 -64
4 7 24 15 -62
4 7 24 16 -65
4 7 24 17 -55
4 7 24 18 -53
4 7 24 19 -59
4 7 24 20 -67
4 7 24 21 -60
4 7 24 22 -69
4 7 24 23 -53
4 7 24 24 -61
4 7 24 25 -64
4 7 24 26 -56
4 7 24 27 -58
4 7 24 28 -56
4 7 24 29 -60
4 7 24 30 -59
4 7 24 31 -58
4 7 24 32 -61
4 7 24 33 -56
4 7 24 34 -59
4 7 24 35 -55
4 7 24 36 -60
4 7 24 37 -60
4 7 24 38 -59
4 7 24 39 -66
4 7 24 40 -62
4 7 25 1 -64
4 7 25 2 -60
4 7 25 3 -64
4 7 25 4 -76
4 7 25 5 -57
4 7 25 6 -58
