"expNo" "verdict" "rank" "JP1" "JP2" "JP3" "JP4" "JP5" "JP6" "JP7" "JP8" "JP9" "JP10"
1002 1 1 1 0.673758865248227 0.313212267701343 0.305058196413559 0.237418804649243 0.237418804649243 0.222580129358666 0.166373025985265 0.087616563980406 0.087616563980406
1002 0 2 1 0.673758865248227 0.313212267701343 0.305058196413559 0.237418804649243 0.237418804649243 0.222580129358666 0.166373025985265 0.0787564620048594 0.0787564620048594
1003 1 1 1 0.660537482319661 0.29481044072856 0.292507234160369 0.229485616102043 0.229485616102043 0.215142765095665 0.163571778756557 0.0863697592844357 0.0863697592844357
1003 0 2 1 0.660537482319661 0.29481044072856 0.292507234160369 0.229485616102043 0.229485616102043 0.215142765095665 0.163571778756557 0.0772020194721213 0.0772020194721213
1004 1 1 1 0.659693165969317 0.309413608817467 0.307963232526135 0.241153972572471 0.241153972572471 0.226081849286692 0.17146471146487 0.0895826112294008 0.0895826112294008
1004 0 2 1 0.659693165969317 0.309413608817467 0.307963232526135 0.241153972572471 0.241153972572471 0.226081849286692 0.17146471146487 0.0818821002354696 0.0818821002354696
1005 1 1 1 0.662011173184358 0.297555549938067 0.296627139485843 0.230709997377878 0.230709997377878 0.21629062254176 0.165812161150921 0.0878974892444676 0.0878974892444676
1005 0 2 1 0.662011173184358 0.297555549938067 0.296627139485843 0.230709997377878 0.230709997377878 0.21629062254176 0.165812161150921 0.0779146719064534 0.0779146719064534
1006 1 1 1 0.663888888888889 0.31513105000804 0.313653873211127 0.245773557366928 0.245773557366928 0.230388671146776 0.174056448479848 0.0918270980057621 0.0918270980057621
1006 0 2 1 0.663888888888889 0.31513105000804 0.313653873211127 0.245773557366928 0.245773557366928 0.230388671146776 0.174056448479848 0.0822293504740864 0.0822293504740864
1007 1 1 1 0.655601659751037 0.304004917780851 0.303056384496044 0.238537633973648 0.238537633973648 0.223629031850295 0.171869196585241 0.0907509917072514 0.0907509917072514
1007 0 2 1 0.655601659751037 0.304004917780851 0.303056384496044 0.238537633973648 0.238537633973648 0.223629031850295 0.171869196585241 0.0811182048779901 0.0811182048779901
1008 1 1 1 0.649171270718232 0.308144973654964 0.306222072103295 0.241585377243169 0.241585377243169 0.226486291165471 0.178913828180942 0.0951220794894259 0.0951220794894259
1008 0 2 1 0.649171270718232 0.308144973654964 0.306222072103295 0.241585377243169 0.241585377243169 0.226486291165471 0.178913828180942 0.0837917486915165 0.0837917486915165
1009 1 1 1 0.647867950481431 0.30743078872918 0.302212056204456 0.237002609553197 0.237002609553197 0.222189946456122 0.176935332553114 0.0935490197151221 0.0935490197151221
1009 0 2 1 0.647867950481431 0.30743078872918 0.302212056204456 0.237002609553197 0.237002609553197 0.222189946456122 0.176935332553114 0.0833863128379918 0.0833863128379918
1010 1 1 1 0.648760330578512 0.297149429764237 0.297149429764237 0.233284477695506 0.233284477695506 0.218704197839537 0.17631966337451 0.0932235039049325 0.0932235039049325
1010 0 2 1 0.648760330578512 0.297149429764237 0.297149429764237 0.233284477695506 0.233284477695506 0.218704197839537 0.17631966337451 0.0830961594695777 0.0830961594695777
1011 1 1 1 0.641791044776119 0.3045945887399 0.302690872560275 0.236575629965386 0.236575629965386 0.22178965309255 0.178530370910411 0.0940189527279681 0.0940189527279681
1011 0 2 1 0.641791044776119 0.3045945887399 0.302690872560275 0.236575629965386 0.236575629965386 0.22178965309255 0.178530370910411 0.0845114181824433 0.0845114181824433
1012 1 1 1 0.646174863387978 0.304584627235743 0.284994191793321 0.223650150510454 0.223650150510454 0.209672016103551 0.166966995978325 0.0894206408069696 0.0894206408069696
1012 0 2 1 0.646174863387978 0.304584627235743 0.284994191793321 0.223650150510454 0.223650150510454 0.209672016103551 0.166966995978325 0.0775463551713557 0.0775463551713557
1013 1 1 1 0.64883401920439 0.303104943277963 0.301216438958474 0.236318394903528 0.236318394903528 0.221179247730021 0.177763846707281 0.0938488543645793 0.0938488543645793
1013 0 2 1 0.64883401920439 0.303104943277963 0.301216438958474 0.236318394903528 0.236318394903528 0.221179247730021 0.177763846707281 0.0839149923427019 0.0839149923427019
1014 1 1 1 0.647867950481431 0.30221245503507 0.301740248074078 0.236125134957377 0.236125134957377 0.221367314022541 0.176684543395495 0.0931847369611796 0.0931847369611796
1014 0 2 1 0.647867950481431 0.30221245503507 0.301740248074078 0.236125134957377 0.236125134957377 0.221367314022541 0.176684543395495 0.0834998064343155 0.0834998064343155
1015 1 1 1 0.647945205479452 0.295217637999514 0.293833805321391 0.228102094797643 0.228102094797643 0.21384571387279 0.171869816404715 0.0908707865821691 0.0908707865821691
1015 0 2 1 0.647945205479452 0.295217637999514 0.293833805321391 0.228102094797643 0.228102094797643 0.21384571387279 0.171869816404715 0.0809990298225462 0.0809990298225462
1016 1 1 1 0.643537414965986 0.292265559518936 0.291353654497036 0.225508589300513 0.225508589300513 0.211061945298448 0.167750611960023 0.0884593330424344 0.0884593330424344
1016 0 2 1 0.643537414965986 0.292265559518936 0.291353654497036 0.225508589300513 0.225508589300513 0.211061945298448 0.167750611960023 0.0792912789175882 0.0792912789175882
1017 1 1 1 0.640326975476839 0.300038925652005 0.298160747713651 0.235390063984461 0.235390063984461 0.220678184985433 0.168753906165331 0.0894869310389273 0.0894869310389273
1017 0 2 1 0.640326975476839 0.300038925652005 0.298160747713651 0.235390063984461 0.235390063984461 0.220678184985433 0.168753906165331 0.0792669751264035 0.0792669751264035
1018 1 1 1 0.646657571623465 0.287403365165984 0.286056161891769 0.223814433670907 0.223814433670907 0.209826031566475 0.166702276612629 0.0882541464419801 0.0882541464419801
1018 0 2 1 0.646657571623465 0.287403365165984 0.286056161891769 0.223814433670907 0.223814433670907 0.209826031566475 0.166702276612629 0.0784481301706491 0.0784481301706491
1019 1 1 1 0.650684931506849 0.303340888932689 0.299127821030846 0.234331586801612 0.234331586801612 0.219662942870369 0.168921130433846 0.0899743113141701 0.0899743113141701
1019 0 2 1 0.650684931506849 0.303340888932689 0.299127821030846 0.234331586801612 0.234331586801612 0.219662942870369 0.168921130433846 0.0789468191196757 0.0789468191196757
1020 1 1 1 0.649655172413793 0.301170675166618 0.297446771918808 0.232881230110085 0.232881230110085 0.218326153228205 0.167050143828966 0.0888459283475537 0.0888459283475537
1020 0 2 1 0.649655172413793 0.301170675166618 0.297446771918808 0.232881230110085 0.232881230110085 0.218326153228205 0.167050143828966 0.0782042154814121 0.0782042154814121
1021 1 1 1 0.644021739130435 0.300789522860346 0.283978023848514 0.223611437940597 0.223611437940597 0.209635723069309 0.165167539387941 0.0874559684959744 0.0874559684959744
1021 0 2 1 0.644021739130435 0.300789522860346 0.283978023848514 0.223611437940597 0.223611437940597 0.209635723069309 0.165167539387941 0.0777115708919662 0.0777115708919662
1022 1 1 1 0.64441416893733 0.301814231021281 0.299933768522706 0.234575066725221 0.234575066725221 0.219891181484206 0.174038682453253 0.092138126004663 0.092138126004663
1022 0 2 1 0.64441416893733 0.301814231021281 0.299933768522706 0.234575066725221 0.234575066725221 0.219891181484206 0.174038682453253 0.0819005564485895 0.0819005564485895
1023 1 1 1 0.643929058663029 0.298967062950692 0.285418706623621 0.224836559627277 0.224836559627277 0.210784274650572 0.166509952121228 0.0880510529680941 0.0880510529680941
1023 0 2 1 0.643929058663029 0.298967062950692 0.285418706623621 0.224836559627277 0.224836559627277 0.210784274650572 0.166509952121228 0.078458899153134 0.078458899153134
1024 1 1 1 0.643537414965986 0.301939823548467 0.283127373483142 0.222093927702345 0.222093927702345 0.208213057220948 0.168122344339896 0.0890059470034743 0.0890059470034743
1024 0 2 1 0.643537414965986 0.301939823548467 0.283127373483142 0.222093927702345 0.222093927702345 0.208213057220948 0.168122344339896 0.0791163973364217 0.0791163973364217
1025 1 1 1 0.643929058663029 0.297267110763546 0.294040956073089 0.229719496932101 0.229719496932101 0.215362028373845 0.171626970304079 0.0911137298231949 0.0911137298231949
1025 0 2 1 0.643929058663029 0.297267110763546 0.294040956073089 0.229719496932101 0.229719496932101 0.215362028373845 0.171626970304079 0.0805132404808843 0.0805132404808843
1026 1 1 1 0.642375168690958 0.296411543477314 0.279209087829077 0.215696237717293 0.215696237717293 0.202215222859962 0.15474121808749 0.0821919229604175 0.0821919229604175
1026 0 2 1 0.642375168690958 0.296411543477314 0.279209087829077 0.215696237717293 0.215696237717293 0.202215222859962 0.15474121808749 0.0725492951270723 0.0725492951270723
1027 1 1 1 0.645776566757493 0.302184669028404 0.290334289850819 0.226675808520566 0.226675808520566 0.21250857048803 0.16768506320755 0.089036316747372 0.089036316747372
1027 0 2 1 0.645776566757493 0.302184669028404 0.290334289850819 0.226675808520566 0.226675808520566 0.21250857048803 0.16768506320755 0.0786487464601785 0.0786487464601785
1028 1 1 1 0.64256480218281 0.29839653142462 0.278348014469529 0.215668165285279 0.215668165285279 0.202188904954949 0.159834348412399 0.0844095597385006 0.0844095597385006
1028 0 2 1 0.64256480218281 0.29839653142462 0.278348014469529 0.215668165285279 0.215668165285279 0.202188904954949 0.159834348412399 0.0754247886738982 0.0754247886738982
1029 1 1 1 0.643243243243243 0.300420757363254 0.286682003215544 0.222785568620698 0.222785568620698 0.208861470581904 0.164740278468097 0.0873438884366938 0.0873438884366938
1029 0 2 1 0.643243243243243 0.300420757363254 0.286682003215544 0.222785568620698 0.222785568620698 0.208861470581904 0.164740278468097 0.0773963900314036 0.0773963900314036
1030 1 1 1 0.646174863387978 0.30286638242246 0.301448911053868 0.236917183088743 0.236917183088743 0.222109859145697 0.173941455957474 0.0923582951986586 0.0923582951986586
1030 0 2 1 0.646174863387978 0.30286638242246 0.301448911053868 0.236917183088743 0.236917183088743 0.222109859145697 0.173941455957474 0.081583160758815 0.081583160758815
1031 1 1 1 0.647462277091907 0.29237256672099 0.275479929532666 0.214670285828418 0.214670285828418 0.201253392964142 0.160446253376943 0.0843583394043719 0.0843583394043719
1031 0 2 1 0.647462277091907 0.29237256672099 0.275479929532666 0.214670285828418 0.214670285828418 0.201253392964142 0.160446253376943 0.0760879139725707 0.0760879139725707
1032 1 1 1 0.645205479452055 0.292030768634594 0.28841987814143 0.225382000583573 0.225382000583573 0.211295625547099 0.168452272901605 0.0891806150655553 0.0891806150655553
1032 0 2 1 0.645205479452055 0.292030768634594 0.28841987814143 0.225382000583573 0.225382000583573 0.211295625547099 0.168452272901605 0.0792716578360493 0.0792716578360493
1033 1 1 1 0.646174863387978 0.305037854504381 0.287281919689946 0.223583994044408 0.223583994044408 0.209609994416632 0.162924132023837 0.0859142025590987 0.0859142025590987
1033 0 2 1 0.646174863387978 0.305037854504381 0.287281919689946 0.223583994044408 0.223583994044408 0.209609994416632 0.162924132023837 0.0770099294647382 0.0770099294647382
1034 1 1 1 0.647619047619048 0.303966043241809 0.285140351741939 0.224499643452929 0.224499643452929 0.210468415737121 0.168569610752417 0.08912590612683 0.08912590612683
1034 0 2 1 0.647619047619048 0.303966043241809 0.285140351741939 0.224499643452929 0.224499643452929 0.210468415737121 0.168569610752417 0.0794437046255866 0.0794437046255866
1035 1 1 1 0.646575342465753 0.298560285614498 0.280041417671692 0.218742996412221 0.218742996412221 0.205071559136457 0.16181670827156 0.0861745783694697 0.0861745783694697
1035 0 2 1 0.646575342465753 0.298560285614498 0.280041417671692 0.218742996412221 0.218742996412221 0.205071559136457 0.16181670827156 0.07564212990209 0.07564212990209
1036 1 1 1 0.647058823529412 0.296682386034583 0.293013979406644 0.229410645553405 0.229052191419728 0.214378535406902 0.17249993779253 0.0914733791248425 0.0914733791248425
1036 0 2 1 0.647058823529412 0.296682386034583 0.293013979406644 0.229410645553405 0.229052191419728 0.214378535406902 0.17249993779253 0.0810265586676877 0.0810265586676877
1037 1 1 1 0.647138964577657 0.298326473032253 0.283610817411828 0.220398896740544 0.220398896740544 0.20662396569426 0.165299172555408 0.0873967642818725 0.0873967642818725
1037 0 2 1 0.647138964577657 0.298326473032253 0.283610817411828 0.220398896740544 0.220398896740544 0.20662396569426 0.165299172555408 0.0779024082735353 0.0779024082735353
1038 1 1 1 0.639676113360324 0.292656352146437 0.290384175499338 0.227539839010675 0.227539839010675 0.213318599072508 0.168700815755052 0.0893121965762041 0.0893121965762041
1038 0 2 1 0.639676113360324 0.292656352146437 0.290384175499338 0.227539839010675 0.227539839010675 0.213318599072508 0.168700815755052 0.0793886191788482 0.0793886191788482
1039 1 1 1 0.649794801641587 0.29309893180429 0.290823318979723 0.22537723676521 0.22537723676521 0.211291159467384 0.168967814735859 0.0895852920543584 0.0895852920543584
1039 0 2 1 0.649794801641587 0.29309893180429 0.290823318979723 0.22537723676521 0.22537723676521 0.211291159467384 0.168967814735859 0.0793825226815007 0.0793825226815007
1040 1 1 1 0.645293315143247 0.294965298764494 0.293584805946564 0.231660241414588 0.231660241414588 0.217181476326176 0.17314467928308 0.0916648302086895 0.0916648302086895
1040 0 2 1 0.645293315143247 0.294965298764494 0.293584805946564 0.231660241414588 0.231660241414588 0.217181476326176 0.17314467928308 0.0814798490743908 0.0814798490743908
1041 1 1 1 0.640816326530612 0.279728667501237 0.267128277073254 0.208831224079689 0.208831224079689 0.195779272574708 0.156864748441985 0.0828282890003401 0.0828282890003401
1041 0 2 1 0.640816326530612 0.279728667501237 0.267128277073254 0.208831224079689 0.208831224079689 0.195779272574708 0.156864748441985 0.0740364594416448 0.0740364594416448
1042 1 1 1 0.64850136239782 0.2925155081454 0.282321785891848 0.21977145009545 0.21977145009545 0.205692341573711 0.163985138673972 0.0870717550481268 0.0870717550481268
1042 0 2 1 0.64850136239782 0.2925155081454 0.282321785891848 0.21977145009545 0.21977145009545 0.205692341573711 0.163985138673972 0.0769133836258453 0.0769133836258453
1043 1 1 1 0.651933701657459 0.296748533667611 0.294899633146317 0.230694758061909 0.230694758061909 0.21627633568304 0.170970742428336 0.0907809251831871 0.0907809251831871
1043 0 2 1 0.651933701657459 0.296748533667611 0.294899633146317 0.230694758061909 0.230694758061909 0.21627633568304 0.170970742428336 0.0801898172451485 0.0801898172451485
1044 1 1 1 0.639189189189189 0.290377085946706 0.289020183675927 0.224217451910024 0.224217451910024 0.210203861165648 0.164617481635748 0.0870503078664665 0.0870503078664665
1044 0 2 1 0.639189189189189 0.290377085946706 0.289020183675927 0.224217451910024 0.224217451910024 0.210203861165648 0.164617481635748 0.0775671737692815 0.0775671737692815
1045 1 1 1 0.654320987654321 0.296748391584072 0.293983655016519 0.227924827773224 0.227924827773224 0.213679526037397 0.16957136699298 0.0899052903055566 0.0899052903055566
1045 0 2 1 0.654320987654321 0.296748391584072 0.293983655016519 0.227924827773224 0.227924827773224 0.213679526037397 0.16957136699298 0.0796660766874236 0.0796660766874236
1046 1 1 1 0.645690834473324 0.282717738258094 0.281835623630144 0.219158746136276 0.219158746136276 0.205461324502759 0.162552480818493 0.0864385422373082 0.0864385422373082
1046 0 2 1 0.645690834473324 0.282717738258094 0.281835623630144 0.219158746136276 0.219158746136276 0.205461324502759 0.162552480818493 0.0761139385811852 0.0761139385811852
1047 1 1 1 0.654696132596685 0.294381097919361 0.282836741138209 0.222167832918231 0.222167832918231 0.208282343360841 0.165730036652712 0.087739431169083 0.087739431169083
1047 0 2 1 0.654696132596685 0.294381097919361 0.282836741138209 0.222167832918231 0.222167832918231 0.208282343360841 0.165730036652712 0.0779906054836295 0.0779906054836295
1048 1 1 1 0.651994497936726 0.292398646707 0.284798070263545 0.22370845398345 0.22370845398345 0.209726675609484 0.161352219181701 0.0856737446982485 0.0856737446982485
1048 0 2 1 0.651994497936726 0.292398646707 0.284798070263545 0.22370845398345 0.22370845398345 0.209726675609484 0.161352219181701 0.0756784744834527 0.0756784744834527
1049 1 1 1 0.656033287101248 0.293101706702098 0.283331649812028 0.220981720886328 0.220981720886328 0.207170363330932 0.15729034970768 0.0835169998447857 0.0835169998447857
1049 0 2 1 0.656033287101248 0.293101706702098 0.283331649812028 0.220981720886328 0.220981720886328 0.207170363330932 0.15729034970768 0.0737733498628939 0.0737733498628939
1050 1 1 1 0.643929058663029 0.290221547566436 0.27081326367008 0.210766870386089 0.210766870386089 0.197573326073971 0.151482669025511 0.0805520839722069 0.0805520839722069
1050 0 2 1 0.643929058663029 0.290221547566436 0.27081326367008 0.210766870386089 0.210766870386089 0.197573326073971 0.151482669025511 0.0709305850533043 0.0709305850533043
1051 1 1 1 0.640816326530612 0.288367346938775 0.269349255039439 0.211429039294116 0.211429039294116 0.198214724338234 0.154233046374128 0.0818936529420149 0.0818936529420149
1051 0 2 1 0.640816326530612 0.288367346938775 0.269349255039439 0.211429039294116 0.211429039294116 0.198214724338234 0.154233046374128 0.0723393934321131 0.0723393934321131
1052 1 1 1 0.647382920110193 0.284994168768622 0.271300755254214 0.212375704339271 0.212375704339271 0.199102222818067 0.153406630695888 0.0821017891554237 0.0821017891554237
1052 0 2 1 0.647382920110193 0.284994168768622 0.271300755254214 0.212375704339271 0.212375704339271 0.199102222818067 0.153406630695888 0.0713048415404639 0.0713048415404639
1053 1 1 1 0.649098474341193 0.294626257856995 0.274215402644011 0.215159977074593 0.215159977074593 0.201712478507431 0.156652269665441 0.0828249849924791 0.0828249849924791
1053 0 2 1 0.649098474341193 0.294626257856995 0.274215402644011 0.215159977074593 0.215159977074593 0.201712478507431 0.156652269665441 0.0738272846729618 0.0738272846729618
1054 1 1 1 0.65283540802213 0.289534347625634 0.274431959895534 0.211727921581124 0.211727921581124 0.198474217569786 0.150968641264536 0.0799245747871074 0.0799245747871074
1054 0 2 1 0.65283540802213 0.289534347625634 0.274431959895534 0.211727921581124 0.211727921581124 0.198474217569786 0.150968641264536 0.0710440664774289 0.0710440664774289
1055 1 1 1 0.652354570637119 0.292466225104072 0.276751621964151 0.21474940398702 0.21474940398702 0.201327566237831 0.154271714957391 0.0819141849331281 0.0819141849331281
1055 0 2 1 0.652354570637119 0.292466225104072 0.276751621964151 0.21474940398702 0.21474940398702 0.201327566237831 0.154271714957391 0.072357530024263 0.072357530024263
1056 1 1 1 0.651639344262295 0.292145571938822 0.274986419370127 0.214152353500502 0.214152353500502 0.200767831406721 0.153319008622267 0.0811821889312591 0.0811821889312591
1056 0 2 1 0.651639344262295 0.292145571938822 0.274986419370127 0.214152353500502 0.214152353500502 0.200767831406721 0.153319008622267 0.0721368196910075 0.0721368196910075
1057 1 1 1 0.654545454545455 0.298596535592364 0.279213143791932 0.219859451548737 0.219859451548737 0.206096731576985 0.161333640555739 0.0854119273530384 0.0854119273530384
1057 0 2 1 0.654545454545455 0.298596535592364 0.279213143791932 0.219859451548737 0.219859451548737 0.206096731576985 0.161333640555739 0.0759217132027009 0.0759217132027009
1058 1 1 1 0.651324965132496 0.288769250275526 0.273322455312794 0.21385139946232 0.21385139946232 0.200485686995925 0.153417724818575 0.0818227865699069 0.0818227865699069
1058 0 2 1 0.651324965132496 0.288769250275526 0.273322455312794 0.21385139946232 0.21385139946232 0.200485686995925 0.153417724818575 0.0715949382486686 0.0715949382486686
1059 1 1 1 0.646174863387978 0.287188828172434 0.284952155055827 0.224043099490829 0.224043099490829 0.209690338429698 0.159661126609947 0.0861929991773999 0.0861929991773999
1059 0 2 1 0.646174863387978 0.287188828172434 0.284952155055827 0.224043099490829 0.224043099490829 0.209690338429698 0.159661126609947 0.073468127432547 0.073468127432547
1060 1 1 1 0.652054794520548 0.292553416950851 0.285812554809126 0.224352110692277 0.224352110692277 0.210330103774009 0.160310684708107 0.0848842711065052 0.0848842711065052
1060 0 2 1 0.652054794520548 0.292553416950851 0.285812554809126 0.224352110692277 0.224352110692277 0.210330103774009 0.160310684708107 0.0754264136016022 0.0754264136016022
1061 1 1 1 0.654218533886584 0.288113071024386 0.283214703510834 0.222495509204913 0.222495509204913 0.208589539879606 0.159928978570396 0.0847929783289288 0.0847929783289288
1061 0 2 1 0.654218533886584 0.288113071024386 0.283214703510834 0.222495509204913 0.222495509204913 0.208589539879606 0.159928978570396 0.0751360002414673 0.0751360002414673
1062 1 1 1 0.657420249653259 0.287914431731171 0.270348223842811 0.212619730932015 0.212619730932015 0.199330997748764 0.154571043164461 0.0819799014116695 0.0819799014116695
1062 0 2 1 0.657420249653259 0.287914431731171 0.270348223842811 0.212619730932015 0.212619730932015 0.199330997748764 0.154571043164461 0.0725911417527912 0.0725911417527912
1063 1 1 1 0.651098901098901 0.288145896656535 0.275224555999291 0.216218391819533 0.216218391819533 0.202704742330812 0.155097572418554 0.0821104795157048 0.0821104795157048
1063 0 2 1 0.651098901098901 0.288145896656535 0.275224555999291 0.216218391819533 0.216218391819533 0.202704742330812 0.155097572418554 0.0729870929028488 0.0729870929028488
1064 1 1 1 0.657458563535912 0.278777654292362 0.261819369684073 0.205743426252492 0.205743426252492 0.192884462111711 0.147433042468303 0.0786020049683738 0.0786020049683738
1064 0 2 1 0.657458563535912 0.278777654292362 0.261819369684073 0.205743426252492 0.205743426252492 0.192884462111711 0.147433042468303 0.0688310374999295 0.0688310374999295
1065 1 1 1 0.653314917127072 0.290871950462475 0.272826718676029 0.2124237750167 0.2124237750167 0.199126512104856 0.153128584569457 0.0810680741838303 0.0810680741838303
1065 0 2 1 0.653314917127072 0.290871950462475 0.272826718676029 0.2124237750167 0.2124237750167 0.199126512104856 0.153128584569457 0.0720605103856271 0.0720605103856271
1066 1 1 1 0.65283540802213 0.290048043397019 0.271652666013432 0.21201162956537 0.21201162956537 0.198760902717535 0.155525902730639 0.0829471481230074 0.0829471481230074
1066 0 2 1 0.65283540802213 0.290048043397019 0.271652666013432 0.21201162956537 0.21201162956537 0.198760902717535 0.155525902730639 0.0725787546076315 0.0725787546076315
1067 1 1 1 0.646258503401361 0.290045892129643 0.272296815148575 0.211425694027433 0.211425694027433 0.198211588150719 0.153015801284757 0.081972750688263 0.081972750688263
1067 0 2 1 0.646258503401361 0.290045892129643 0.272296815148575 0.211425694027433 0.211425694027433 0.198211588150719 0.153015801284757 0.0710430505964945 0.0710430505964945
1068 1 1 1 0.64 0.290263522884882 0.272367576361152 0.213621628518551 0.213621628518551 0.200270276736141 0.153025508188595 0.0816136043672504 0.0816136043672504
1068 0 2 1 0.64 0.290263522884882 0.272367576361152 0.213621628518551 0.213621628518551 0.200270276736141 0.153025508188595 0.0714119038213442 0.0714119038213442
1069 1 1 1 0.647945205479452 0.292882046983063 0.274797462756699 0.215794403936567 0.215794403936567 0.202307253690531 0.153587151480183 0.0815647742328191 0.0815647742328191
1069 0 2 1 0.647945205479452 0.292882046983063 0.274797462756699 0.215794403936567 0.215794403936567 0.202307253690531 0.153587151480183 0.0720223772473641 0.0720223772473641
1070 1 1 1 0.656077348066298 0.303146850529279 0.283847128678812 0.222325703180415 0.222325703180415 0.208430346731639 0.159097720286281 0.0881421012079857 0.0881421012079857
1070 0 2 1 0.656077348066298 0.303146850529279 0.283847128678812 0.222325703180415 0.222325703180415 0.208430346731639 0.159097720286281 0.070955619078295 0.070955619078295
1071 1 1 1 0.647540983606557 0.287795992714025 0.269416497852226 0.210481638947051 0.210481638947051 0.197326536512861 0.150862165769147 0.0810268605466338 0.0810268605466338
1071 0 2 1 0.647540983606557 0.287795992714025 0.269416497852226 0.210481638947051 0.210481638947051 0.197326536512861 0.150862165769147 0.069835305222513 0.069835305222513
1072 1 1 1 0.636986301369863 0.278006733224983 0.262608156684078 0.204685642244073 0.204685642244073 0.191892789603818 0.147917358652943 0.0791545805646541 0.0791545805646541
1072 0 2 1 0.636986301369863 0.278006733224983 0.262608156684078 0.204685642244073 0.204685642244073 0.191892789603818 0.147917358652943 0.0687627780882889 0.0687627780882889
1073 1 1 1 0.645293315143247 0.289485751098984 0.270851189276744 0.212956241494122 0.212956241494122 0.199646476400739 0.151943336021801 0.0805999568496034 0.0805999568496034
1073 0 2 1 0.645293315143247 0.289485751098984 0.270851189276744 0.212956241494122 0.212956241494122 0.199646476400739 0.151943336021801 0.0713433791721981 0.0713433791721981
1074 1 1 1 0.63762102351314 0.285251510519037 0.266561083932766 0.211493075575398 0.211493075575398 0.197923097330341 0.151474777030097 0.0804152860409778 0.0804152860409778
1074 0 2 1 0.63762102351314 0.285251510519037 0.266561083932766 0.211493075575398 0.211493075575398 0.197923097330341 0.151474777030097 0.0710594909891191 0.0710594909891191
1075 1 1 1 0.637362637362637 0.29106519340357 0.272709730756498 0.215469307509257 0.215469307509257 0.201960260016514 0.154017171585294 0.0822957424291571 0.0822957424291571
1075 0 2 1 0.637362637362637 0.29106519340357 0.272709730756498 0.215469307509257 0.215469307509257 0.201960260016514 0.154017171585294 0.071721429156137 0.071721429156137
1076 1 1 1 0.64207650273224 0.295807602884772 0.277347767697137 0.216820452175789 0.216820452175789 0.203269173914802 0.15645383668331 0.0832102627693456 0.0832102627693456
1076 0 2 1 0.64207650273224 0.295807602884772 0.277347767697137 0.216820452175789 0.216820452175789 0.203269173914802 0.15645383668331 0.0732435739139643 0.0732435739139643
1077 1 1 1 0.635616438356164 0.288916562889166 0.272865642728656 0.214394433572516 0.214394433572516 0.200659790171777 0.153602405750962 0.0853346698616455 0.0853346698616455
1077 0 2 1 0.635616438356164 0.288916562889166 0.272865642728656 0.214394433572516 0.214394433572516 0.200659790171777 0.153602405750962 0.0682677358893162 0.0682677358893162
1078 1 1 1 0.641483516483517 0.291822419383895 0.273167104902733 0.21183564264983 0.21183564264983 0.197933928600935 0.151671264815509 0.0803097110158816 0.0803097110158816
1078 0 2 1 0.641483516483517 0.291822419383895 0.273167104902733 0.21183564264983 0.21183564264983 0.197933928600935 0.151671264815509 0.0713615537996274 0.0713615537996274
1079 1 1 1 0.637978142076503 0.289909956827582 0.270022840886665 0.212332500993965 0.212332500993965 0.199061719681842 0.151568349153921 0.0803737626975743 0.0803737626975743
1079 0 2 1 0.637978142076503 0.289909956827582 0.270022840886665 0.212332500993965 0.212332500993965 0.199061719681842 0.151568349153921 0.071194586456347 0.071194586456347
1080 1 1 1 0.651034482758621 0.293639001189061 0.278368027873137 0.217979124352367 0.217979124352367 0.204355429080344 0.155828549903448 0.0829856182917772 0.0829856182917772
1080 0 2 1 0.651034482758621 0.293639001189061 0.278368027873137 0.217979124352367 0.217979124352367 0.204355429080344 0.155828549903448 0.072842931611671 0.072842931611671
1081 1 1 1 0.641200545702592 0.296674879354931 0.278748904771551 0.21898714557765 0.218644978162685 0.204979667027517 0.157140985505586 0.0852053343630286 0.0852053343630286
1081 0 2 1 0.641200545702592 0.296674879354931 0.278748904771551 0.21898714557765 0.218644978162685 0.204979667027517 0.157140985505586 0.071935651142557 0.071935651142557
1082 1 1 1 0.645604395604396 0.291592040556129 0.273092243421148 0.21344208029647 0.21344208029647 0.200081073705141 0.155219846416993 0.0839026196848612 0.0839026196848612
1082 0 2 1 0.645604395604396 0.291592040556129 0.273092243421148 0.21344208029647 0.21344208029647 0.200081073705141 0.155219846416993 0.0713172267321319 0.0713172267321319
1083 1 1 1 0.644230769230769 0.290170057215512 0.271127647210744 0.212538215250151 0.212538215250151 0.199254576797016 0.152232847759373 0.0816748512568914 0.0816748512568914
1083 0 2 1 0.644230769230769 0.290170057215512 0.271127647210744 0.212538215250151 0.212538215250151 0.199254576797016 0.152232847759373 0.0705579965024811 0.0705579965024811
1084 1 1 1 0.638095238095238 0.292098092643052 0.273210546802975 0.214258866317214 0.214258866317214 0.200867687172388 0.157716081153509 0.0841152432818714 0.0841152432818714
1084 0 2 1 0.638095238095238 0.292098092643052 0.273210546802975 0.214258866317214 0.214258866317214 0.200867687172388 0.157716081153509 0.0736008378716375 0.0736008378716375
1085 1 1 1 0.647867950481431 0.296421774603833 0.277491412051251 0.21814836911258 0.21814836911258 0.204514096043044 0.156322261923917 0.0827588445479561 0.0827588445479561
1085 0 2 1 0.647867950481431 0.296421774603833 0.277491412051251 0.21814836911258 0.21814836911258 0.204514096043044 0.156322261923917 0.073563417375961 0.073563417375961
