"expNo" "verdict" "rank" "P1" "P2" "P3" "P4" "P5" "P6" "P7" "P8" "P9" "P10"
92 0 2 1 0.780938833570412 0.586608442503639 0.9375 0.9375 0.51219512195122 1 0.875 0.447142857142857 1
93 1 1 1 0.786723163841808 0.577874818049491 0.9375 0.9375 0.506401137980085 0.9984375 0.872274143302181 0.532738095238095 1
93 0 2 1 0.786723163841808 0.577874818049491 0.9375 0.9375 0.506401137980085 0.9984375 0.872274143302181 0.467261904761905 1
94 1 1 1 0.782978723404255 0.583577712609971 0.9375 0.9375 0.515988372093023 1 0.86687306501548 0.524962178517398 1
94 0 2 1 0.782978723404255 0.583577712609971 0.9375 0.9375 0.515988372093023 1 0.86687306501548 0.475037821482602 1
95 1 1 1 0.791130185979971 0.58200290275762 0.937402190923318 0.9375 0.503617945007236 1 0.853658536585366 0.518237082066869 1
95 0 2 1 0.791130185979971 0.58200290275762 0.937402190923318 0.9375 0.503617945007236 1 0.853658536585366 0.481762917933131 1
96 1 1 1 0.794034090909091 0.570613409415121 0.937402190923318 0.9375 0.502849002849003 1 0.863777089783282 0.525993883792049 1
96 0 2 1 0.794034090909091 0.570613409415121 0.937402190923318 0.9375 0.502849002849003 1 0.863777089783282 0.474006116207951 1
97 1 1 1 0.791428571428571 0.57183908045977 0.9375 0.937205651491366 0.505665722379603 1 0.873634945397816 0.533136966126657 1
97 0 2 1 0.791428571428571 0.57183908045977 0.9375 0.937205651491366 0.505665722379603 1 0.873634945397816 0.466863033873343 1
98 1 1 1 0.791965566714491 0.580924855491329 0.9375 0.9375 0.498571428571429 1 0.872274143302181 0.529239766081871 1
98 0 2 1 0.791965566714491 0.580924855491329 0.9375 0.9375 0.498571428571429 1 0.872274143302181 0.470760233918129 1
99 1 1 1 0.80466472303207 0.566995768688293 0.9375 0.9375 0.505649717514124 1 0.875 0.518072289156627 1
99 0 2 1 0.80466472303207 0.566995768688293 0.9375 0.9375 0.505649717514124 1 0.875 0.481927710843373 1
100 1 1 1 0.811594202898551 0.575714285714286 0.9375 0.9359375 0.509298998569385 1 0.875 0.525525525525526 1
100 0 2 1 0.811594202898551 0.575714285714286 0.9375 0.9359375 0.509298998569385 1 0.875 0.474474474474474 1
101 1 1 1 0.797994269340974 0.570422535211268 0.9375 0.938871473354232 0.517595307917889 1 0.866459627329193 0.51702786377709 1
101 0 2 1 0.797994269340974 0.570422535211268 0.9375 0.938871473354232 0.517595307917889 1 0.866459627329193 0.48297213622291 1
102 1 1 1 0.797122302158273 0.585365853658537 0.937402190923318 0.9375 0.527859237536657 1 0.866459627329193 0.556067588325653 1
102 0 2 1 0.797122302158273 0.585365853658537 0.937402190923318 0.9375 0.527859237536657 1 0.866459627329193 0.443932411674347 1
103 1 1 1 0.788352272727273 0.578125 0.9375 0.934579439252336 0.509943181818182 1 0.864197530864197 0.552975326560232 1
103 0 2 1 0.788352272727273 0.578125 0.9375 0.934579439252336 0.509943181818182 1 0.864197530864197 0.447024673439768 1
104 1 1 1 0.794034090909091 0.581896551724138 0.937402190923318 0.9359375 0.513590844062947 1 0.873634945397816 0.552748885586924 1
104 0 2 1 0.794034090909091 0.581896551724138 0.937402190923318 0.9359375 0.513590844062947 1 0.873634945397816 0.447251114413076 1
105 1 1 1 0.788732394366197 0.585260115606936 0.9375 0.9375 0.512820512820513 1 0.872472783825817 0.563876651982379 1
105 0 2 1 0.788732394366197 0.585260115606936 0.9375 0.9375 0.512820512820513 1 0.872472783825817 0.436123348017621 1
106 1 1 1 0.794326241134752 0.582621082621083 0.937402190923318 0.937402190923318 0.525325615050651 1 0.875 0.530642750373692 1
