"expNo" "verdict" "P1" "P2" "NP1" "NP2" "NPdiff"
1007 1 0.0907509917072513 0.08111820487799 0.528023598820059 0.471976401179941 0.056047197640118
1008 1 0.0951220794894259 0.0837917486915164 0.531664212076583 0.468335787923417 0.0633284241531667
1009 1 0.0935490197151221 0.0833863128379919 0.528718703976436 0.471281296023564 0.0574374079528715
1010 1 0.0932235039049325 0.0830961594695778 0.528718703976436 0.471281296023564 0.0574374079528714
1011 1 0.0940189527279681 0.0845114181824433 0.526627218934911 0.473372781065089 0.0532544378698221
1012 1 0.0894206408069696 0.0775463551713557 0.5355587808418 0.4644412191582 0.0711175616835996
1013 1 0.0938488543645792 0.0839149923427017 0.527941176470588 0.472058823529412 0.0558823529411767
1014 1 0.0931847369611796 0.0834998064343154 0.527407407407407 0.472592592592593 0.0548148148148149
1015 1 0.0908707865821691 0.0809990298225463 0.528718703976436 0.471281296023564 0.0574374079528718
1016 1 0.0884593330424344 0.0792912789175883 0.527326440177252 0.472673559822748 0.0546528803545049
1017 1 0.0894869310389272 0.0792669751264035 0.530280649926145 0.469719350073855 0.0605612998522894
1018 1 0.0882541464419802 0.0784481301706491 0.529411764705882 0.470588235294118 0.0588235294117645
1019 1 0.0899743113141701 0.0789468191196758 0.532640949554896 0.467359050445104 0.0652818991097918
1020 1 0.0888459283475539 0.0782042154814123 0.531851851851852 0.468148148148148 0.063703703703704
1021 1 0.0874559684959745 0.0777115708919662 0.529498525073746 0.470501474926254 0.0589970501474926
1022 1 0.092138126004663 0.0819005564485894 0.529411764705882 0.470588235294118 0.0588235294117643
1023 1 0.0880510529680942 0.0784588991531342 0.528803545051699 0.471196454948301 0.0576070901033975
1024 1 0.0890059470034744 0.0791163973364217 0.529411764705882 0.470588235294118 0.0588235294117647
1025 1 0.0911137298231949 0.0805132404808842 0.530882352941176 0.469117647058824 0.0617647058823526
1026 1 0.0821919229604174 0.0725492951270724 0.531157270029673 0.468842729970327 0.0623145400593468
1027 1 0.089036316747372 0.0786487464601786 0.530973451327434 0.469026548672566 0.0619469026548672
1028 1 0.0844095597385005 0.0754247886738982 0.52810650887574 0.47189349112426 0.0562130177514794
1029 1 0.0873438884366939 0.0773963900314037 0.53019145802651 0.46980854197349 0.0603829160530195
1030 1 0.0923582951986586 0.0815831607588151 0.530973451327434 0.469026548672566 0.0619469026548672
1031 1 0.0843583394043718 0.0760879139725706 0.525773195876289 0.474226804123711 0.0515463917525776
1032 1 0.0891806150655553 0.0792716578360491 0.529411764705882 0.470588235294117 0.0588235294117651
1033 1 0.0859142025590987 0.0770099294647383 0.527326440177253 0.472673559822747 0.0546528803545054
1034 1 0.0891259061268299 0.0794437046255866 0.528718703976436 0.471281296023564 0.0574374079528714
1035 1 0.0861745783694698 0.0756421299020902 0.532544378698225 0.467455621301775 0.0650887573964494
1036 1 0.0914733791248424 0.0810265586676877 0.530280649926145 0.469719350073855 0.0605612998522895
1037 1 0.0873967642818725 0.0779024082735354 0.528718703976436 0.471281296023564 0.0574374079528718
1038 1 0.089312196576204 0.079388619178848 0.529411764705882 0.470588235294118 0.0588235294117647
1039 1 0.0895852920543582 0.0793825226815007 0.53019145802651 0.46980854197349 0.0603829160530194
1040 1 0.0916648302086894 0.0814798490743906 0.529411764705882 0.470588235294118 0.0588235294117646
1041 1 0.0828282890003401 0.0740364594416448 0.528023598820059 0.471976401179941 0.0560471976401179
1042 1 0.0870717550481268 0.0769133836258453 0.530973451327434 0.469026548672566 0.0619469026548675
1043 1 0.090780925183187 0.0801898172451485 0.530973451327434 0.469026548672566 0.0619469026548675
1044 1 0.0870503078664666 0.0775671737692817 0.528803545051699 0.471196454948301 0.0576070901033973
1045 1 0.0899052903055566 0.0796660766874238 0.530191458026509 0.46980854197349 0.060382916053019
1046 1 0.0864385422373082 0.0761139385811853 0.531757754800591 0.468242245199409 0.0635155096011815
1047 1 0.0877394311690831 0.0779906054836294 0.529411764705882 0.470588235294118 0.0588235294117648
1048 1 0.0856737446982485 0.0756784744834529 0.530973451327433 0.469026548672567 0.0619469026548669
1049 1 0.0835169998447856 0.073773349862894 0.530973451327433 0.469026548672567 0.0619469026548669
1050 1 0.0805520839722067 0.0709305850533042 0.531757754800591 0.468242245199409 0.063515509601182
1051 1 0.0818936529420149 0.0723393934321131 0.530973451327434 0.469026548672566 0.0619469026548676
1052 1 0.0821017891554238 0.0713048415404639 0.535190615835777 0.464809384164223 0.0703812316715546
1053 1 0.0828249849924791 0.0738272846729618 0.528718703976436 0.471281296023564 0.0574374079528723
1054 1 0.0799245747871074 0.0710440664774288 0.529411764705882 0.470588235294118 0.0588235294117648
1055 1 0.081914184933128 0.072357530024263 0.530973451327434 0.469026548672566 0.0619469026548678
1056 1 0.0811821889312592 0.0721368196910075 0.529498525073746 0.470501474926254 0.0589970501474924
1057 1 0.0854119273530383 0.0759217132027007 0.529411764705882 0.470588235294118 0.0588235294117648
1058 1 0.081822786569907 0.0715949382486687 0.533333333333333 0.466666666666667 0.0666666666666662
1059 1 0.0861929991774 0.073468127432547 0.539849624060151 0.460150375939849 0.0796992481203012
1060 1 0.0848842711065052 0.0754264136016021 0.529498525073746 0.470501474926254 0.0589970501474928
1061 1 0.0847929783289288 0.0751360002414675 0.53019145802651 0.469808541973491 0.060382916053019
1062 1 0.0819799014116695 0.0725911417527912 0.53037037037037 0.46962962962963 0.0607407407407404
1063 1 0.0821104795157048 0.0729870929028487 0.529411764705882 0.470588235294118 0.0588235294117648
1064 1 0.0786020049683738 0.0688310374999295 0.533136966126657 0.466863033873343 0.0662739322533141
1065 1 0.0810680741838303 0.0720605103856269 0.529411764705882 0.470588235294117 0.058823529411765
1066 1 0.0829471481230074 0.0725787546076315 0.533333333333333 0.466666666666667 0.0666666666666665
1067 1 0.0819727506882629 0.0710430505964945 0.535714285714286 0.464285714285714 0.0714285714285715
1068 1 0.0816136043672506 0.0714119038213443 0.533333333333333 0.466666666666667 0.0666666666666665
1069 1 0.0815647742328191 0.0720223772473639 0.531065088757397 0.468934911242603 0.0621301775147932
1070 1 0.0881421012079858 0.0709556190782949 0.554012345679013 0.445987654320987 0.108024691358025
1071 1 0.0810268605466339 0.0698353052225132 0.537091988130564 0.462908011869436 0.0741839762611275
1072 1 0.0791545805646542 0.068762778088289 0.535127055306427 0.464872944693573 0.0702541106128549
1073 1 0.0805999568496035 0.0713433791721981 0.530460624071322 0.469539375928678 0.0609212481426446
1074 1 0.0804152860409777 0.0710594909891188 0.530882352941176 0.469117647058824 0.0617647058823529
1075 1 0.082295742429157 0.0717214291561369 0.534328358208955 0.465671641791045 0.06865671641791
1076 1 0.0832102627693457 0.0732435739139645 0.531851851851852 0.468148148148148 0.0637037037037035
1077 1 0.0853346698616454 0.0682677358893163 0.555555555555556 0.444444444444444 0.111111111111111
1078 1 0.0803097110158816 0.0713615537996274 0.529498525073746 0.470501474926254 0.0589970501474925
1079 1 0.0803737626975743 0.0711945864563471 0.530280649926145 0.469719350073855 0.0605612998522899
1080 1 0.082985618291777 0.0728429316116709 0.532544378698225 0.467455621301775 0.0650887573964499
1081 1 0.0852053343630287 0.071935651142557 0.542222222222222 0.457777777777778 0.0844444444444445
1082 1 0.083902619684861 0.0713172267321318 0.540540540540541 0.459459459459459 0.0810810810810814
1083 1 0.0816748512568913 0.0705579965024811 0.536512667660209 0.463487332339791 0.0730253353204173
1084 1 0.0841152432818714 0.0736008378716375 0.533333333333333 0.466666666666667 0.0666666666666665
1085 1 0.0827588445479562 0.073563417375961 0.529411764705883 0.470588235294117 0.0588235294117652
1086 1 0.078225157056125 0.0695092621195094 0.529498525073746 0.470501474926254 0.0589970501474926
1087 1 0.0810229743929572 0.0708951025938376 0.533333333333333 0.466666666666667 0.0666666666666663
1088 1 0.0821116545541564 0.0697949063710329 0.540540540540541 0.459459459459459 0.0810810810810813
1089 1 0.0865294202163431 0.0766746806917041 0.530191458026509 0.469808541973491 0.0603829160530187
1090 1 0.0848135817450307 0.074447477309527 0.532544378698225 0.467455621301775 0.0650887573964494
1091 1 0.0878635063685472 0.0744399151177969 0.541353383458647 0.458646616541353 0.0827067669172934
1092 1 0.080022203885042 0.0706862800984538 0.530973451327434 0.469026548672567 0.061946902654867
1093 1 0.083705946994617 0.0741462148865967 0.530280649926145 0.469719350073855 0.0605612998522893
1094 1 0.0906397958522419 0.0800651530028137 0.530973451327434 0.469026548672566 0.0619469026548672
1095 1 0.0849062149718614 0.0747646392946668 0.531757754800591 0.468242245199409 0.063515509601182
1096 1 0.0868239348159652 0.0759709429639696 0.533333333333333 0.466666666666667 0.0666666666666664
1097 1 0.0896893983465185 0.0801692946114132 0.528023598820059 0.471976401179941 0.0560471976401179
1098 1 0.0819206163706061 0.0721083976966895 0.531851851851852 0.468148148148148 0.0637037037037036
1099 1 0.086343940670023 0.0764829335182934 0.530280649926145 0.469719350073855 0.0605612998522893
1100 1 0.0830775293145932 0.0735895663566591 0.530280649926145 0.469719350073855 0.0605612998522899
1101 1 0.0803872137450842 0.0716543409426935 0.528718703976436 0.471281296023564 0.0574374079528714
1102 1 0.0844098384939432 0.0743275522293888 0.531757754800591 0.468242245199409 0.0635155096011821
1103 1 0.083184145269711 0.0722448604123243 0.535190615835777 0.464809384164223 0.0703812316715546
1104 1 0.0849961928724749 0.0743123138801247 0.533532041728763 0.466467958271237 0.0670640834575261
1105 1 0.0865532592267322 0.0747723989430937 0.536512667660208 0.463487332339792 0.0730253353204169
1106 1 0.0832939832002118 0.072419490949073 0.534918276374443 0.465081723625557 0.0698365527488858
1107 1 0.0859651414767692 0.0761746670308038 0.53019145802651 0.46980854197349 0.0603829160530192
1108 1 0.0837229376420325 0.0737226978681231 0.531757754800591 0.468242245199409 0.0635155096011814
1109 1 0.0874402191497042 0.0765101917559912 0.533333333333333 0.466666666666667 0.0666666666666664
1110 1 0.0883786707453356 0.0778223295174205 0.531757754800591 0.468242245199409 0.0635155096011817
1111 1 0.0874420640682935 0.0776992157041382 0.529498525073746 0.470501474926254 0.0589970501474928
1112 1 0.0878228971224886 0.0773329399661913 0.531757754800591 0.468242245199409 0.0635155096011821
1113 1 0.0882144064977649 0.0783855032668162 0.529498525073746 0.470501474926254 0.0589970501474924
1114 1 0.0910358985621294 0.0796564112418632 0.533333333333333 0.466666666666667 0.0666666666666668
1115 1 0.0884629762234349 0.0781135472502196 0.531065088757397 0.468934911242603 0.0621301775147933
1116 1 0.0871115950937608 0.0767065990131172 0.531757754800591 0.468242245199409 0.0635155096011814
1117 1 0.0903645544598096 0.0793199978036107 0.532544378698225 0.467455621301775 0.0650887573964494
1118 1 0.0848259598549248 0.0735158318742681 0.535714285714286 0.464285714285714 0.0714285714285718
1119 1 0.0908108444498999 0.0802162459307449 0.530973451327434 0.469026548672566 0.0619469026548673
1120 1 0.0858183238102243 0.0760445702651709 0.53019145802651 0.46980854197349 0.0603829160530197
1121 1 0.0883644737131975 0.0770734576276222 0.534124629080119 0.465875370919881 0.0682492581602378
1122 1 0.0875175529618712 0.0736606070762416 0.542986425339366 0.457013574660633 0.085972850678733
1123 1 0.0850757109293337 0.0749138899016632 0.531757754800591 0.468242245199409 0.0635155096011823
1124 1 0.0820366943578814 0.0717535432545258 0.533432392273403 0.466567607726597 0.0668647845468053
1125 1 0.0885464095378589 0.0759673931411157 0.538230884557721 0.461769115442279 0.0764617691154424
1126 1 0.0879171514999215 0.0759506503235433 0.536512667660209 0.463487332339791 0.0730253353204173
1127 1 0.0931420264020425 0.0820167288040208 0.531757754800591 0.468242245199409 0.0635155096011814
1128 1 0.0876381728404431 0.0776571587113926 0.53019145802651 0.46980854197349 0.0603829160530194
1129 1 0.0913247283392672 0.0806701766996861 0.530973451327433 0.469026548672567 0.0619469026548668
1130 1 0.0877842412243324 0.0763235208422667 0.534918276374443 0.465081723625557 0.0698365527488861
1131 1 0.0882704669710875 0.0776976812336035 0.531851851851852 0.468148148148148 0.0637037037037035
1132 1 0.0896085513832534 0.078656395103078 0.532544378698225 0.467455621301775 0.0650887573964496
1133 1 0.0846134094947496 0.0742717705565024 0.532544378698225 0.467455621301775 0.0650887573964499
1134 1 0.090119910008549 0.0790745728487268 0.532640949554896 0.467359050445104 0.0652818991097925
1135 1 0.0857835986552668 0.0757755121454857 0.530973451327434 0.469026548672566 0.0619469026548671
1136 1 0.0886049232243696 0.0784856980093302 0.530280649926145 0.469719350073855 0.0605612998522894
1137 1 0.0864680263694179 0.0763237327730057 0.531157270029674 0.468842729970326 0.0623145400593474
1138 1 0.0903179102016471 0.080031703762015 0.53019145802651 0.46980854197349 0.0603829160530196
1139 1 0.0902594627314875 0.0804541171979833 0.528718703976436 0.471281296023564 0.0574374079528718
1140 1 0.0856372444400512 0.0758841138232676 0.53019145802651 0.46980854197349 0.0603829160530192
1141 1 0.0880694066583034 0.076816093585298 0.534124629080119 0.465875370919881 0.0682492581602371
1142 1 0.0847401974300749 0.0750623475843003 0.530280649926145 0.469719350073855 0.0605612998522896
1143 1 0.0906363835014318 0.0812950292129834 0.527165932452276 0.472834067547724 0.0543318649045521
1144 1 0.0857914236472831 0.0745596773759118 0.535022354694486 0.464977645305514 0.0700447093889714
1145 1 0.0875256790377136 0.0770712229304311 0.531757754800591 0.468242245199409 0.063515509601182
1146 1 0.0845241782647811 0.0751064425249727 0.529498525073746 0.470501474926254 0.0589970501474922
1147 1 0.0853399460277943 0.0728108126774533 0.539611360239163 0.460388639760837 0.0792227204783259
1148 1 0.0837955204041649 0.0746669581254989 0.528803545051699 0.471196454948301 0.0576070901033973
1149 1 0.0876750207309871 0.0771735558523452 0.531851851851852 0.468148148148148 0.0637037037037036
1150 1 0.0834766509500473 0.0735058287532361 0.531757754800591 0.468242245199409 0.0635155096011818
1151 1 0.082113141095791 0.0727353171823441 0.530280649926145 0.469719350073855 0.0605612998522896
1152 1 0.0833541443236276 0.0735751664979506 0.531157270029674 0.468842729970326 0.0623145400593473
1153 1 0.0840237384964324 0.0737541704579795 0.532544378698225 0.467455621301775 0.0650887573964501
1154 1 0.0848814684035116 0.0756603618081441 0.528718703976436 0.471281296023564 0.0574374079528716
1155 1 0.0853522765452673 0.0758157093335056 0.529585798816568 0.470414201183432 0.0591715976331361
1156 1 0.08213678760709 0.0723260046429098 0.531757754800591 0.468242245199409 0.0635155096011818
1157 1 0.0860491069786679 0.0760100444978233 0.530973451327434 0.469026548672566 0.0619469026548674
1158 1 0.0818216533801667 0.0715939467076459 0.533333333333333 0.466666666666667 0.0666666666666664
1159 1 0.0846615061468606 0.0752284692502745 0.529498525073746 0.470501474926254 0.0589970501474924
1160 1 0.0861506650516489 0.0765517051573148 0.529498525073746 0.470501474926254 0.0589970501474923
1161 1 0.0823132081582397 0.072938648340218 0.530191458026509 0.469808541973491 0.0603829160530188
1162 1 0.0835956108869239 0.0738427896167828 0.530973451327434 0.469026548672566 0.0619469026548671
1163 1 0.0829686942686357 0.0719062016994842 0.535714285714286 0.464285714285714 0.071428571428572
1164 1 0.0806764117140157 0.0708159613934138 0.532544378698225 0.467455621301775 0.0650887573964496
1165 1 0.0830829784570121 0.0740066866928007 0.528888888888889 0.471111111111111 0.0577777777777777
1166 1 0.0846317384984158 0.0748125865179366 0.530791788856305 0.469208211143695 0.0615835777126102
1167 1 0.0838390996116925 0.0740578713236617 0.530973451327434 0.469026548672566 0.0619469026548673
1168 1 0.083124033234026 0.0720408288028226 0.535714285714286 0.464285714285715 0.0714285714285711
1169 1 0.084259638969561 0.0744565784800276 0.530882352941176 0.469117647058824 0.0617647058823529
1170 1 0.0824530580935641 0.0721464258318685 0.533333333333334 0.466666666666666 0.0666666666666673
1171 1 0.0850714602972446 0.0753557782020161 0.530280649926145 0.469719350073855 0.0605612998522896
1172 1 0.0873927372534832 0.0728676285686938 0.545317220543806 0.454682779456194 0.090634441087613
1173 1 0.0848683989218945 0.0733168668464144 0.536512667660209 0.463487332339791 0.0730253353204173
1174 1 0.0823878539007768 0.0727759376123528 0.530973451327434 0.469026548672566 0.0619469026548675
1175 1 0.0831611248287403 0.0723039779760992 0.534918276374443 0.465081723625557 0.0698365527488856
1176 1 0.0876391633730215 0.077171152192355 0.531757754800591 0.468242245199409 0.063515509601182
1177 1 0.0840773466833321 0.0745018710888415 0.53019145802651 0.46980854197349 0.0603829160530192
1178 1 0.0811216515616504 0.0707272338128038 0.534226190476191 0.465773809523809 0.0684523809523811
1179 1 0.0804785479518088 0.0704187294578327 0.533333333333333 0.466666666666667 0.0666666666666666
1180 1 0.0839569180756684 0.0734623033162099 0.533333333333333 0.466666666666667 0.0666666666666663
1181 1 0.0835703087400237 0.0690663708595237 0.547511312217195 0.452488687782805 0.0950226244343892
1182 1 0.0826019135658836 0.0642459327734651 0.5625 0.4375 0.124999999999999
1183 1 0.0815845296677802 0.0634546341860513 0.5625 0.4375 0.125
1184 1 0.0814480543644315 0.0631222421324344 0.563380281690141 0.436619718309859 0.126760563380282
1185 1 0.0800594099914768 0.0624418796590905 0.561815336463224 0.438184663536776 0.123630672926448
1186 1 0.0780109517683506 0.0615297647750371 0.559055118110236 0.440944881889764 0.118110236220472
1187 1 0.079733904731257 0.0620152592354221 0.5625 0.4375 0.125
1188 1 0.0778998134225383 0.0605887437730854 0.5625 0.4375 0.125
1189 1 0.0796829098148323 0.0619755965226473 0.5625 0.4375 0.125
1190 1 0.0792625698721534 0.0616486654561193 0.5625 0.4375 0.125
1191 1 0.0799971864344377 0.0622200338934515 0.5625 0.4375 0.125
1192 1 0.0812014126356302 0.0631566542721569 0.5625 0.4375 0.124999999999999
1193 1 0.0775713224882716 0.0606229663143635 0.561320754716981 0.438679245283019 0.122641509433962
1194 1 0.0788336806467479 0.0610961025012296 0.563380281690141 0.436619718309859 0.126760563380282
1195 1 0.0751885091785572 0.05864284838439 0.561815336463224 0.438184663536776 0.123630672926448
1196 1 0.0795408638104582 0.0620374425262626 0.561815336463224 0.438184663536776 0.123630672926448
1197 1 0.0789309944515893 0.0613907734623472 0.5625 0.4375 0.125
1198 1 0.076309725809957 0.0593520089632999 0.5625 0.4375 0.125
1199 1 0.0776337018694679 0.0603817681206973 0.5625 0.4375 0.125
1200 1 0.0770741528926171 0.0599465633609244 0.5625 0.4375 0.125
1201 1 0.0786959272646463 0.0615498872460921 0.561128526645768 0.438871473354232 0.122257053291536
1202 1 0.0785413020713482 0.0614289513407193 0.561128526645768 0.438871473354232 0.122257053291536
1203 1 0.0755388790652472 0.0589161173767945 0.561815336463224 0.438184663536776 0.123630672926447
1204 1 0.0779813562204386 0.060821113486693 0.561815336463224 0.438184663536776 0.123630672926448
1205 1 0.0798571462986377 0.0621111137878293 0.5625 0.4375 0.125
1206 1 0.0789610270456721 0.0614141321466338 0.5625 0.4375 0.125
1207 1 0.0783362173832826 0.0609281690758864 0.5625 0.4375 0.125
1208 1 0.0757197478681928 0.0588931372308166 0.5625 0.4375 0.125
1209 1 0.0771663986080366 0.0600183100284729 0.5625 0.4375 0.125
1210 1 0.0735743890798452 0.0574255988956737 0.561636609414 0.438363390586 0.123273218828
1211 1 0.0783547434014544 0.0636415297653524 0.551808449996494 0.448191550003506 0.103616899992988
1212 1 0.0727538972860011 0.0591844439590339 0.551423464926568 0.448576535073432 0.102846929853136
1213 1 0.0717980124352174 0.0571311786938294 0.55687941424649 0.44312058575351 0.113758828492981
1214 1 0.0736268530676156 0.058479381812234 0.557330644799461 0.442669355200539 0.114661289598922
1215 1 0.0736978670128776 0.0574802305392917 0.561815336463224 0.438184663536776 0.123630672926448
1216 1 0.0713079777341703 0.0556162500433641 0.561815336463223 0.438184663536777 0.123630672926447
1217 1 0.0715360764754619 0.055639170592026 0.5625 0.4375 0.124999999999999
1218 1 0.072492812932872 0.0563832989477893 0.5625 0.4375 0.125
1219 1 0.0729494262582135 0.0568964884465175 0.561815336463224 0.438184663536776 0.123630672926448
1220 1 0.0725277387974712 0.0565675957194762 0.561815336463224 0.438184663536777 0.123630672926447
1221 1 0.0727679632215053 0.0565973047278375 0.5625 0.4375 0.125
1222 1 0.0723563069895608 0.0564338884598246 0.561815336463224 0.438184663536776 0.123630672926447
1223 1 0.0723916901960581 0.0611071031949079 0.542264752791068 0.457735247208932 0.0845295055821368
1224 1 0.0744864752490465 0.058095301029897 0.561815336463224 0.438184663536776 0.123630672926448
1225 1 0.0752558759474434 0.0584857643157011 0.56269592476489 0.43730407523511 0.125391849529781
1226 1 0.0740523179938863 0.0575962473285782 0.5625 0.4375 0.125
1227 1 0.0739065144082517 0.0576429638838732 0.561815336463224 0.438184663536776 0.123630672926448
1228 1 0.0737726980086523 0.0573787651178407 0.5625 0.4375 0.125
1229 1 0.07411567854348 0.0578061002567532 0.561815336463224 0.438184663536776 0.123630672926448
1230 1 0.0756487133402576 0.0590017819924014 0.561815336463224 0.438184663536776 0.123630672926448
1231 1 0.0732936487449051 0.058015536048784 0.558176100628931 0.441823899371069 0.116352201257862
1232 1 0.0749026359854113 0.058257605766431 0.5625 0.4375 0.125
1233 1 0.0752689058242472 0.0585424823077478 0.5625 0.4375 0.125
1234 1 0.0744537068560584 0.0579084386658232 0.5625 0.4375 0.125
1235 1 0.0767435400342421 0.0596894200266327 0.5625 0.4375 0.125
1236 1 0.0770602341000565 0.0601026895487906 0.561815336463224 0.438184663536776 0.123630672926447
1237 1 0.0756233194325294 0.0588181373364117 0.5625 0.4375 0.125
1238 1 0.0738553147696229 0.0576030310180903 0.561815336463224 0.438184663536776 0.123630672926447
1239 1 0.073429405285342 0.0571117596663771 0.5625 0.4375 0.125
1240 1 0.07325098645357 0.0569729894638878 0.5625 0.4375 0.125
1241 1 0.0722636888494924 0.0560043588583566 0.563380281690141 0.436619718309859 0.126760563380282
1242 1 0.0742053845005065 0.0578760659056875 0.561815336463224 0.438184663536776 0.123630672926448
1243 1 0.0751549272009866 0.058453832267434 0.5625 0.4375 0.125
1244 1 0.0738004982901537 0.0574003875590084 0.5625 0.4375 0.125
1245 1 0.0745643590027149 0.057994501446556 0.5625 0.4375 0.125
1246 1 0.0753108253696894 0.0585750863986473 0.5625 0.4375 0.125
1247 1 0.0738284380740283 0.057422118502022 0.5625 0.4375 0.125
1248 1 0.0738060285777151 0.0574046888937784 0.5625 0.4375 0.125
1249 1 0.0755401039168159 0.0587534141575235 0.5625 0.4375 0.125
1250 1 0.0765979220264083 0.0597421118868923 0.561815336463224 0.438184663536776 0.123630672926447
1251 1 0.0737011221953696 0.0571183697014114 0.563380281690141 0.436619718309859 0.126760563380282
1252 1 0.0750147900380745 0.0583448366962802 0.5625 0.4375 0.125
1253 1 0.0764427253655634 0.0592431121583116 0.563380281690141 0.436619718309859 0.126760563380282
1254 1 0.0749264634382719 0.0580680091646607 0.563380281690141 0.436619718309859 0.126760563380282
1255 1 0.0740779569383201 0.0579380668791331 0.561128526645768 0.438871473354232 0.122257053291536
1256 1 0.0788372627201278 0.0613178710045438 0.5625 0.4375 0.125
1257 1 0.0755121532465373 0.0587316747473068 0.5625 0.4375 0.125
1258 1 0.0743449947282875 0.0578238847886681 0.5625 0.4375 0.125
1259 1 0.0733407533228945 0.0570428081400291 0.5625 0.4375 0.125
1260 1 0.0742114174112666 0.0578807712399851 0.561815336463224 0.438184663536776 0.123630672926448
1261 1 0.074917529147109 0.0582691893366404 0.5625 0.4375 0.124999999999999
1262 1 0.0731515829438803 0.056895675623018 0.5625 0.4375 0.125
1263 1 0.0733903295495995 0.0570813674274663 0.5625 0.4375 0.125
1264 1 0.0736194485244777 0.0572595710745937 0.5625 0.4375 0.125000000000001
1265 1 0.0718758717915631 0.0559034558378824 0.5625 0.4375 0.125
1266 1 0.0716975051649963 0.0559200597387158 0.561815336463224 0.438184663536776 0.123630672926447
1267 1 0.0720392348165929 0.0558304069828595 0.563380281690141 0.436619718309859 0.126760563380282
1268 1 0.0731346853705527 0.0563197854100101 0.564945226917058 0.435054773082942 0.129890453834116
1269 1 0.0715806247095108 0.0556738192185084 0.5625 0.4375 0.125
1270 1 0.0731049114216644 0.0568593755501834 0.5625 0.4375 0.125
1271 1 0.0694414048515873 0.0541604271822965 0.561815336463224 0.438184663536776 0.123630672926448
1272 1 0.072206990307786 0.0561609924616113 0.5625 0.4375 0.125
1273 1 0.071163317537849 0.0553051966380498 0.56269592476489 0.43730407523511 0.12539184952978
1274 1 0.0738243497990008 0.0574189387325561 0.5625 0.4375 0.125000000000001
1275 1 0.0708483978153083 0.0551043094119064 0.5625 0.4375 0.125
1276 1 0.0729791655374418 0.0567615731957881 0.5625 0.4375 0.125
1277 1 0.0700751254077684 0.0544594985759537 0.56269592476489 0.43730407523511 0.125391849529781
1278 1 0.0701081350523431 0.0545285494851558 0.5625 0.4375 0.125
1279 1 0.0631761735995854 0.0492738958436878 0.561815336463224 0.438184663536776 0.123630672926447
1280 1 0.0692229360036688 0.0538400613361869 0.5625 0.4375 0.124999999999999
1281 1 0.0708222851568196 0.0552374368911128 0.561815336463224 0.438184663536776 0.123630672926447
1282 1 0.0702101815115618 0.0546079189534369 0.5625 0.4375 0.125000000000001
1283 1 0.0688767435399406 0.0537200228166668 0.561815336463224 0.438184663536776 0.123630672926447
1284 1 0.0699627634234716 0.0544154826627001 0.5625 0.4375 0.125
1285 1 0.0706695751435789 0.0549652251116725 0.5625 0.4375 0.125
1286 1 0.0692680383198542 0.0540252109458473 0.561815336463224 0.438184663536776 0.123630672926447
1287 1 0.0691858518000456 0.0548045230550923 0.557993730407524 0.442006269592476 0.115987460815047
1288 1 0.0696366646160424 0.0541618502569219 0.5625 0.4375 0.125
1289 1 0.0731964145141951 0.0567272212485012 0.563380281690141 0.436619718309859 0.126760563380282
1290 1 0.0667532448146809 0.0519191904114184 0.5625 0.4375 0.125000000000001
1291 1 0.0679431164328374 0.0528446461144291 0.5625 0.4375 0.125
1292 1 0.0704639870246414 0.0546095899440971 0.563380281690141 0.436619718309859 0.126760563380282
1293 1 0.0694114758191307 0.0539867034148794 0.5625 0.4375 0.125
1294 1 0.071115105340607 0.0553117485982499 0.5625 0.4375 0.125
1295 1 0.0707985729376764 0.0550655567293039 0.5625 0.4375 0.125
1296 1 0.0764627336225167 0.059423684347304 0.56269592476489 0.437304075235109 0.125391849529781
1297 1 0.0721161523138851 0.0560903406885773 0.5625 0.4375 0.125
1298 1 0.0704211000957937 0.0549245348936553 0.561815336463224 0.438184663536776 0.123630672926447
1299 1 0.0712986634166789 0.0556525678335744 0.561622464898596 0.438377535101404 0.123244929797192
1300 1 0.070601152023994 0.0550649653669034 0.561815336463224 0.438184663536776 0.123630672926448
1301 1 0.0696888505286729 0.0542024393000789 0.5625 0.4375 0.125
1302 1 0.0676164775728682 0.0525905936677864 0.5625 0.4375 0.125
1303 1 0.0699540881756424 0.0540201014245239 0.564263322884012 0.435736677115988 0.128526645768025
1304 1 0.0691808950362599 0.0541079625981921 0.561128526645768 0.438871473354232 0.122257053291536
1305 1 0.0718664427903218 0.0558961221702503 0.5625 0.4375 0.125
1306 1 0.0710177488571317 0.055544608044684 0.561128526645768 0.438871473354232 0.122257053291536
1307 1 0.0730691319984989 0.0568315471099436 0.5625 0.4375 0.125
1308 1 0.0691701329299743 0.0537989922788689 0.5625 0.4375 0.125
1309 1 0.0729836325335215 0.057489900487299 0.559375 0.440625 0.11875
1310 1 0.0686024332091456 0.0533574480515577 0.5625 0.4375 0.125
1311 1 0.0697754840162974 0.0540322689596955 0.563579277864992 0.436420722135008 0.127158555729984
1312 1 0.0695845840132508 0.0542720989518391 0.561815336463224 0.438184663536776 0.123630672926447
1313 1 0.0676881856141077 0.0526463665887505 0.5625 0.4375 0.124999999999999
1314 1 0.0713063991047189 0.055770368014864 0.561128526645768 0.438871473354232 0.122257053291536
1315 1 0.0720316767151943 0.0560246374451511 0.5625 0.4375 0.125
