"expNo" "verdict" "rank" "P1" "P2" "P3" "P4" "P5" "P6" "P7" "P8" "P9" "P10"
784 1 1 1 0.639551192145863 0.472992700729927 0.9953125 0.815634218289086 1 0.9375 0.787425149700599 0.538239538239538 1
784 0 2 1 0.639551192145863 0.472992700729927 0.9953125 0.815634218289086 1 0.9375 0.787425149700599 0.461760461760462 1
785 1 1 1 0.634831460674157 0.467930029154519 0.989079563182527 0.825633383010432 1 0.937402190923318 0.785822021116139 0.536931818181818 1
785 0 2 1 0.634831460674157 0.467930029154519 0.989079563182527 0.825633383010432 1 0.937402190923318 0.785822021116139 0.463068181818182 1
786 1 1 1 0.637906647807638 0.464544138929088 0.995327102803738 0.816143497757848 1 0.9375 0.767722473604827 0.534124629080119 1
786 0 2 1 0.637906647807638 0.464544138929088 0.995327102803738 0.816143497757848 1 0.9375 0.767722473604827 0.465875370919881 1
787 1 1 1 0.643059490084986 0.47536231884058 0.989130434782609 0.825892857142857 1 0.9375 0.780966767371601 0.530102790014684 1
787 0 2 1 0.643059490084986 0.47536231884058 0.989130434782609 0.825892857142857 1 0.9375 0.780966767371601 0.469897209985316 1
788 1 1 1 0.638728323699422 0.463768115942029 0.961656441717791 0.8 1 0.9375 0.776595744680851 0.534306569343066 1
788 0 2 1 0.638728323699422 0.463768115942029 0.961656441717791 0.8 1 0.9375 0.776595744680851 0.465693430656934 1
789 1 1 1 0.643758765778401 0.464748201438849 0.981538461538462 0.827637444279346 1 0.9375 0.781155015197568 0.522561863173217 1
789 0 2 1 0.643758765778401 0.464748201438849 0.981538461538462 0.827637444279346 1 0.9375 0.781155015197568 0.477438136826783 1
790 1 1 1 0.642857142857143 0.460339943342776 0.986003110419907 0.816296296296296 1 0.9375 0.775112443778111 0.53735632183908 1
790 0 2 1 0.642857142857143 0.460339943342776 0.986003110419907 0.816296296296296 1 0.9375 0.775112443778111 0.46264367816092 1
791 1 1 1 0.653521126760563 0.470674486803519 0.995334370139969 0.821270310192024 1 0.9375 0.785498489425982 0.531976744186046 1
791 0 2 1 0.653521126760563 0.470674486803519 0.995334370139969 0.821270310192024 1 0.9375 0.785498489425982 0.468023255813953 1
792 1 1 1 0.637906647807638 0.479228486646884 0.990625 0.823617339312407 1 0.9375 0.788109756097561 0.533430232558139 1
792 0 2 1 0.637906647807638 0.479228486646884 0.990625 0.823617339312407 1 0.9375 0.788109756097561 0.46656976744186 1
793 1 1 1 0.626420454545455 0.463309352517986 0.996884735202492 0.816568047337278 1 0.9375 0.778280542986425 0.533715925394548 1
793 0 2 1 0.626420454545455 0.463309352517986 0.996884735202492 0.816568047337278 1 0.9375 0.778280542986425 0.466284074605452 1
794 1 1 1 0.635343618513324 0.471976401179941 0.99375 0.822388059701493 1 0.9375 0.790839694656489 0.532258064516129 1
794 0 2 1 0.635343618513324 0.471976401179941 0.99375 0.822388059701493 1 0.9375 0.790839694656489 0.467741935483871 1
795 1 1 1 0.629370629370629 0.47134670487106 0.987596899224806 0.81140350877193 1 0.9375 0.776435045317221 0.530346820809249 1
795 0 2 1 0.629370629370629 0.47134670487106 0.987596899224806 0.81140350877193 1 0.9375 0.776435045317221 0.469653179190751 1
796 1 1 1 0.656779661016949 0.478070175438596 0.992199687987519 0.828614008941878 1 0.935837245696401 0.788753799392097 0.53410740203193 1
796 0 2 1 0.656779661016949 0.478070175438596 0.992199687987519 0.828614008941878 1 0.935837245696401 0.788753799392097 0.46589259796807 1
797 1 1 1 0.654518950437318 0.476945244956772 0.993779160186625 0.824587706146927 1 0.9375 0.779299847792998 0.530014641288433 1
797 0 2 1 0.654518950437318 0.476945244956772 0.993779160186625 0.824587706146927 1 0.9375 0.779299847792998 0.469985358711567 1
798 1 1 1 0.634078212290503 0.47953216374269 0.9953125 0.814977973568282 1 0.9375 0.780882352941176 0.533527696793003 1
798 0 2 1 0.634078212290503 0.47953216374269 0.9953125 0.814977973568282 1 0.9375 0.780882352941176 0.466472303206997 1
799 1 1 1 0.653089887640449 0.469476744186047 0.990654205607477 0.818722139673105 1 0.9375 0.781818181818182 0.53566229985444 1
799 0 2 1 0.653089887640449 0.469476744186047 0.990654205607477 0.818722139673105 1 0.9375 0.781818181818182 0.46433770014556 1
800 1 1 1 0.637906647807638 0.472022955523673 0.995327102803738 0.81037037037037 1 0.9375 0.782805429864253 0.529839883551674 1
800 0 2 1 0.637906647807638 0.472022955523673 0.995327102803738 0.81037037037037 1 0.9375 0.782805429864253 0.470160116448326 1
801 1 1 1 0.644137931034483 0.46011396011396 0.995319812792512 0.817236255572065 1 0.9375 0.774626865671642 0.534782608695652 1
801 0 2 1 0.644137931034483 0.46011396011396 0.995319812792512 0.817236255572065 1 0.9375 0.774626865671642 0.465217391304348 1
802 1 1 1 0.628895184135977 0.469387755102041 0.98297213622291 0.808479532163743 1 0.937402190923318 0.774436090225564 0.523878437047757 1
802 0 2 1 0.628895184135977 0.469387755102041 0.98297213622291 0.808479532163743 1 0.937402190923318 0.774436090225564 0.476121562952243 1
803 1 1 1 0.636107193229901 0.455202312138728 0.946646341463415 0.806734992679356 1 0.9375 0.789634146341463 0.527165932452276 1
803 0 2 1 0.636107193229901 0.455202312138728 0.946646341463415 0.806734992679356 1 0.9375 0.789634146341463 0.472834067547724 1
804 1 1 1 0.631428571428571 0.469298245614035 0.987538940809969 0.821589205397301 0.998435054773083 0.9375 0.769115442278861 0.529496402877698 1
804 0 2 1 0.631428571428571 0.469298245614035 0.987538940809969 0.821589205397301 0.998435054773083 0.9375 0.769115442278861 0.470503597122302 1
805 1 1 1 0.628776978417266 0.47041847041847 0.9984375 0.825373134328358 1 0.9375 0.775757575757576 0.538239538239538 1
805 0 2 1 0.628776978417266 0.47041847041847 0.9984375 0.825373134328358 1 0.9375 0.775757575757576 0.461760461760462 1
806 1 1 1 0.626609442060086 0.466176470588235 0.990697674418605 0.819526627218935 1 0.9359375 0.78680981595092 0.535353535353535 1
806 0 2 1 0.626609442060086 0.466176470588235 0.990697674418605 0.819526627218935 1 0.9359375 0.78680981595092 0.464646464646465 1
807 1 1 1 0.635734072022161 0.475146198830409 0.99375 0.819940476190476 1 0.9375 0.776946107784431 0.527896995708155 1
807 0 2 1 0.635734072022161 0.475146198830409 0.99375 0.819940476190476 1 0.9375 0.776946107784431 0.472103004291845 1
808 1 1 1 0.641061452513967 0.463872832369942 0.996875 0.813813813813814 1 0.9375 0.786039453717754 0.5254730713246 1
808 0 2 1 0.641061452513967 0.463872832369942 0.996875 0.813813813813814 1 0.9375 0.786039453717754 0.4745269286754 1
809 1 1 1 0.646219686162625 0.475146198830409 0.992223950233281 0.816715542521994 1 0.9359375 0.777945619335347 0.532163742690059 1
809 0 2 1 0.646219686162625 0.475146198830409 0.992223950233281 0.816715542521994 1 0.9359375 0.777945619335347 0.467836257309941 1
810 1 1 1 0.636871508379888 0.467532467532468 0.959214501510574 0.823353293413174 1 0.9375 0.771341463414634 0.538239538239538 1
810 0 2 1 0.636871508379888 0.467532467532468 0.959214501510574 0.823353293413174 1 0.9375 0.771341463414634 0.461760461760462 1
811 1 1 1 0.636871508379888 0.466760961810467 0.954476479514416 0.800878477306003 0.998432601880878 0.93730407523511 0.775112443778111 0.528301886792453 1
811 0 2 1 0.636871508379888 0.466760961810467 0.954476479514416 0.800878477306003 0.998432601880878 0.93730407523511 0.775112443778111 0.471698113207547 1
812 1 1 1 0.654124457308249 0.465417867435159 0.992236024844721 0.822122571001495 1 0.93730407523511 0.783004552352049 0.530102790014684 1
812 0 2 1 0.654124457308249 0.465417867435159 0.992236024844721 0.822122571001495 1 0.93730407523511 0.783004552352049 0.469897209985316 1
813 1 1 1 0.653521126760563 0.473529411764706 0.990639625585023 0.818991097922849 1 0.9375 0.775784753363229 0.529667149059334 1
813 0 2 1 0.653521126760563 0.473529411764706 0.990639625585023 0.818991097922849 1 0.9375 0.775784753363229 0.470332850940666 1
814 1 1 1 0.632768361581921 0.477306002928258 0.996884735202492 0.827844311377245 1 0.9375 0.78125 0.535455861070912 1
814 0 2 1 0.632768361581921 0.477306002928258 0.996884735202492 0.827844311377245 1 0.9375 0.78125 0.464544138929088 1
815 1 1 1 0.654778887303852 0.463519313304721 0.989096573208723 0.826865671641791 1 0.937402190923318 0.787556904400607 0.536443148688047 1
815 0 2 1 0.654778887303852 0.463519313304721 0.989096573208723 0.826865671641791 1 0.937402190923318 0.787556904400607 0.463556851311953 1
816 1 1 1 0.67090395480226 0.471014492753623 0.969088098918083 0.812688821752266 1 0.9359375 0.79601226993865 0.534782608695652 1
816 0 2 1 0.67090395480226 0.471014492753623 0.969088098918083 0.812688821752266 1 0.9359375 0.79601226993865 0.465217391304348 1
817 1 1 1 0.653465346534653 0.463309352517986 0.984520123839009 0.811209439528024 1 0.9375 0.774626865671642 0.535150645624103 1
817 0 2 1 0.653465346534653 0.463309352517986 0.984520123839009 0.811209439528024 1 0.9375 0.774626865671642 0.464849354375897 1
818 1 1 1 0.669971671388102 0.480234260614934 0.992199687987519 0.82274741506647 1 0.9375 0.786039453717754 0.525547445255474 1
818 0 2 1 0.669971671388102 0.480234260614934 0.992199687987519 0.82274741506647 1 0.9375 0.786039453717754 0.474452554744526 1
819 1 1 1 0.644662921348315 0.465417867435159 0.995319812792512 0.826865671641791 1 0.937402190923318 0.774096385542169 0.527777777777778 1
819 0 2 1 0.644662921348315 0.465417867435159 0.995319812792512 0.826865671641791 1 0.937402190923318 0.774096385542169 0.472222222222222 1
820 1 1 1 0.637393767705382 0.471615720524017 0.993779160186625 0.831091180866966 1 0.9375 0.792944785276074 0.534850640113798 1
820 0 2 1 0.637393767705382 0.471615720524017 0.993779160186625 0.831091180866966 1 0.9375 0.792944785276074 0.465149359886202 1
821 1 1 1 0.637268847795164 0.465616045845272 1 0.816446402349486 1 0.9375 0.791730474732006 0.531295487627365 1
821 0 2 1 0.637268847795164 0.465616045845272 1 0.816446402349486 1 0.9375 0.791730474732006 0.468704512372635 1
822 1 1 1 0.659513590844063 0.476608187134503 0.933125972006221 0.80791788856305 1 0.9375 0.79601226993865 0.529753265602322 1
822 0 2 1 0.659513590844063 0.476608187134503 0.933125972006221 0.80791788856305 1 0.9375 0.79601226993865 0.470246734397678 1
823 1 1 1 0.633620689655172 0.47007299270073 0.992199687987519 0.828828828828829 1 0.9375 0.771558245083207 0.533039647577093 1
823 0 2 1 0.633620689655172 0.47007299270073 0.992199687987519 0.828828828828829 1 0.9375 0.771558245083207 0.466960352422908 1
824 1 1 1 0.643564356435644 0.469298245614035 0.995319812792512 0.820740740740741 0.9984375 0.9359375 0.795107033639144 0.522366522366522 1
824 0 2 1 0.643564356435644 0.469298245614035 0.995319812792512 0.820740740740741 0.9984375 0.9359375 0.795107033639144 0.477633477633478 1
825 1 1 1 0.679083094555874 0.4620886981402 0.990639625585023 0.825373134328358 1 0.9375 0.782934131736527 0.523947750362845 1
825 0 2 1 0.679083094555874 0.4620886981402 0.990639625585023 0.825373134328358 1 0.9375 0.782934131736527 0.476052249637155 1
826 1 1 1 0.642253521126761 0.462773722627737 0.98145285935085 0.821005917159763 1 0.9375 0.783661119515885 0.52821997105644 1
826 0 2 1 0.642253521126761 0.462773722627737 0.98145285935085 0.821005917159763 1 0.9375 0.783661119515885 0.47178002894356 1
827 1 1 1 0.679432624113475 0.473149492017417 0.976923076923077 0.810930576070901 1 0.9375 0.784522003034901 0.534782608695652 1
827 0 2 1 0.679432624113475 0.473149492017417 0.976923076923077 0.810930576070901 1 0.9375 0.784522003034901 0.465217391304348 1
828 1 1 1 0.630156472261735 0.468390804597701 0.996875 0.819259259259259 1 0.9375 0.765230312035661 0.53019145802651 1
828 0 2 1 0.630156472261735 0.468390804597701 0.996875 0.819259259259259 1 0.9375 0.765230312035661 0.46980854197349 1
829 1 1 1 0.638968481375358 0.464748201438849 0.987596899224806 0.812684365781711 1 0.9375 0.789634146341463 0.532561505065123 1
829 0 2 1 0.638968481375358 0.464748201438849 0.987596899224806 0.812684365781711 1 0.9375 0.789634146341463 0.467438494934877 1
830 1 1 1 0.637784090909091 0.473071324599709 0.986024844720497 0.819259259259259 1 0.9375 0.775757575757576 0.525252525252525 1
830 0 2 1 0.637784090909091 0.473071324599709 0.986024844720497 0.819259259259259 1 0.9375 0.775757575757576 0.474747474747475 1
831 1 1 1 0.641210374639769 0.463309352517986 0.927927927927928 0.8 1 0.937402190923318 0.783004552352049 0.532846715328467 1
831 0 2 1 0.641210374639769 0.463309352517986 0.927927927927928 0.8 1 0.937402190923318 0.783004552352049 0.467153284671533 1
832 1 1 1 0.682890855457227 0.479228486646884 0.990639625585023 0.799707602339181 1 0.9375 0.770149253731343 0.534782608695652 1
832 0 2 1 0.682890855457227 0.479228486646884 0.990639625585023 0.799707602339181 1 0.9375 0.770149253731343 0.465217391304348 1
833 1 1 1 0.660869565217391 0.480597014925373 0.993779160186625 0.812874251497006 1 0.937402190923318 0.77593984962406 0.532751091703057 1
833 0 2 1 0.660869565217391 0.480597014925373 0.993779160186625 0.812874251497006 1 0.937402190923318 0.77593984962406 0.467248908296943 1
834 1 1 1 0.618104667609618 0.459227467811159 0.955315870570108 0.825892857142857 1 0.9375 0.796324655436447 0.529498525073746 1
834 0 2 1 0.618104667609618 0.459227467811159 0.955315870570108 0.825892857142857 1 0.9375 0.796324655436447 0.470501474926254 1
835 1 1 1 0.635734072022161 0.465217391304348 0.992211838006231 0.827844311377245 1 0.9375 0.790273556231003 0.524017467248908 1
835 0 2 1 0.635734072022161 0.465217391304348 0.992211838006231 0.827844311377245 1 0.9375 0.790273556231003 0.475982532751092 1
836 1 1 1 0.636363636363636 0.475982532751092 0.993779160186625 0.820740740740741 1 0.9375 0.79236641221374 0.540889526542324 1
836 0 2 1 0.636363636363636 0.475982532751092 0.993779160186625 0.820740740740741 1 0.9375 0.79236641221374 0.459110473457676 1
837 1 1 1 0.649295774647887 0.46705710102489 0.992199687987519 0.817507418397626 1 0.934375 0.779969650986343 0.546348314606742 1
837 0 2 1 0.649295774647887 0.46705710102489 0.992199687987519 0.817507418397626 1 0.934375 0.779969650986343 0.453651685393258 1
838 1 1 1 0.649928263988522 0.475218658892128 0.964285714285714 0.818452380952381 0.998435054773083 0.9375 0.790273556231003 0.528718703976436 1
838 0 2 1 0.649928263988522 0.475218658892128 0.964285714285714 0.818452380952381 0.998435054773083 0.9375 0.790273556231003 0.471281296023564 1
839 1 1 1 0.61877667140825 0.473760932944606 0.929797191887676 0.820740740740741 1 0.9375 0.78234398782344 0.529829545454545 1
839 0 2 1 0.61877667140825 0.473760932944606 0.929797191887676 0.820740740740741 1 0.9375 0.78234398782344 0.470170454545455 1
840 1 1 1 0.630527817403709 0.470588235294118 0.9953125 0.825633383010432 1 0.9359375 0.783661119515885 0.544303797468354 1
840 0 2 1 0.630527817403709 0.470588235294118 0.9953125 0.825633383010432 1 0.9359375 0.783661119515885 0.455696202531646 1
841 1 1 1 0.680696661828737 0.46264367816092 0.919083969465649 0.820851688693098 1 0.9375 0.774390243902439 0.537666174298375 1
841 0 2 1 0.680696661828737 0.46264367816092 0.919083969465649 0.820851688693098 1 0.9375 0.774390243902439 0.462333825701625 1
842 1 1 1 0.651515151515151 0.474747474747475 0.996875 0.825373134328358 1 0.937402190923318 0.790273556231003 0.534582132564842 1
842 0 2 1 0.651515151515151 0.474747474747475 0.996875 0.825373134328358 1 0.937402190923318 0.790273556231003 0.465417867435159 1
843 1 1 1 0.647552447552448 0.461979913916786 0.975308641975309 0.831070889894419 1 0.9375 0.768545994065282 0.534985422740525 1
843 0 2 1 0.647552447552448 0.461979913916786 0.975308641975309 0.831070889894419 1 0.9375 0.768545994065282 0.465014577259475 1
844 1 1 1 0.636490250696379 0.472303206997085 0.9953125 0.813884785819793 1 0.9375 0.778947368421053 0.551820728291317 1
844 0 2 1 0.636490250696379 0.472303206997085 0.9953125 0.813884785819793 1 0.9375 0.778947368421053 0.448179271708683 1
845 1 1 1 0.630681818181818 0.470160116448326 0.996870109546166 0.820359281437126 1 0.9359375 0.770149253731343 0.525252525252525 1
845 0 2 1 0.630681818181818 0.470160116448326 0.996870109546166 0.820359281437126 1 0.9359375 0.770149253731343 0.474747474747475 1
846 1 1 1 0.644351464435146 0.467532467532468 0.996884735202492 0.812982998454405 1 0.9375 0.780635400907716 0.527086383601757 1
846 0 2 1 0.644351464435146 0.467532467532468 0.996884735202492 0.812982998454405 1 0.9375 0.780635400907716 0.472913616398243 1
847 1 1 1 0.625352112676056 0.480234260614934 0.984496124031008 0.820474777448071 1 0.9375 0.787234042553192 0.536903039073806 1
847 0 2 1 0.625352112676056 0.480234260614934 0.984496124031008 0.820474777448071 1 0.9375 0.787234042553192 0.463096960926194 1
848 1 1 1 0.646638054363376 0.488439306358382 0.933229813664596 0.801449275362319 1 0.9375 0.787556904400607 0.527377521613833 1
848 0 2 1 0.646638054363376 0.488439306358382 0.933229813664596 0.801449275362319 1 0.9375 0.787556904400607 0.472622478386167 1
849 1 1 1 0.657142857142857 0.46685878962536 0.993769470404984 0.822122571001495 1 0.9375 0.776934749620637 0.536023054755043 1
849 0 2 1 0.657142857142857 0.46685878962536 0.993769470404984 0.822122571001495 1 0.9375 0.776934749620637 0.463976945244957 1
850 1 1 1 0.649645390070922 0.468795355587808 0.925233644859813 0.794244604316547 1 0.9375 0.783004552352049 0.528985507246377 1
850 0 2 1 0.649645390070922 0.468795355587808 0.925233644859813 0.794244604316547 1 0.9375 0.783004552352049 0.471014492753623 1
851 1 1 1 0.640692640692641 0.468885672937771 0.986046511627907 0.830815709969788 1 0.9375 0.780966767371601 0.535398230088496 1
851 0 2 1 0.640692640692641 0.468885672937771 0.986046511627907 0.830815709969788 1 0.9375 0.780966767371601 0.464601769911504 1
852 1 1 1 0.629680998613038 0.47041847041847 0.973886328725038 0.81791483113069 1 0.9375 0.783333333333333 0.525107604017217 1
852 0 2 1 0.629680998613038 0.47041847041847 0.973886328725038 0.81791483113069 1 0.9375 0.783333333333333 0.474892395982783 1
853 1 1 1 0.654390934844193 0.476052249637155 0.973805855161787 0.813153961136024 1 0.9375 0.768072289156627 0.557894736842105 1
853 0 2 1 0.654390934844193 0.476052249637155 0.973805855161787 0.813153961136024 1 0.9375 0.768072289156627 0.442105263157895 1
854 1 1 1 0.630834512022631 0.463872832369942 0.995319812792512 0.827327327327327 1 0.9375 0.772932330827068 0.522431259044863 1
854 0 2 1 0.630834512022631 0.463872832369942 0.995319812792512 0.827327327327327 1 0.9375 0.772932330827068 0.477568740955137 1
855 1 1 1 0.683068017366136 0.48 0.928902627511592 0.819648093841642 0.998432601880878 0.9375 0.776435045317221 0.533715925394548 1
855 0 2 1 0.683068017366136 0.48 0.928902627511592 0.819648093841642 0.998432601880878 0.9375 0.776435045317221 0.466284074605452 1
856 1 1 1 0.647790055248619 0.475912408759124 0.9984375 0.824143070044709 1 0.9359375 0.771771771771772 0.537890044576523 1
856 0 2 1 0.647790055248619 0.475912408759124 0.9984375 0.824143070044709 1 0.9359375 0.771771771771772 0.462109955423477 1
857 1 1 1 0.636619718309859 0.470845481049563 0.9558599695586 0.806835066864785 1 0.9375 0.789954337899543 0.518731988472622 1
857 0 2 1 0.636619718309859 0.470845481049563 0.9558599695586 0.806835066864785 1 0.9375 0.789954337899543 0.481268011527378 1
858 1 1 1 0.6398891966759 0.470160116448326 0.9890625 0.826865671641791 1 0.93730407523511 0.785498489425982 0.540500736377025 1
858 0 2 1 0.6398891966759 0.470160116448326 0.9890625 0.826865671641791 1 0.93730407523511 0.785498489425982 0.459499263622975 1
859 1 1 1 0.638655462184874 0.464387464387464 0.986111111111111 0.820208023774146 1 0.937402190923318 0.777443609022556 0.538239538239538 1
859 0 2 1 0.638655462184874 0.464387464387464 0.986111111111111 0.820208023774146 1 0.937402190923318 0.777443609022556 0.461760461760462 1
860 1 1 1 0.637393767705382 0.471532846715328 0.9558599695586 0.807860262008734 1 0.9375 0.782012195121951 0.539589442815249 1
860 0 2 1 0.637393767705382 0.471532846715328 0.9558599695586 0.807860262008734 1 0.9375 0.782012195121951 0.460410557184751 1
861 1 1 1 0.641958041958042 0.473227206946454 0.984496124031008 0.81858407079646 1 0.9375 0.777272727272727 0.530758226037196 1
861 0 2 1 0.641958041958042 0.473227206946454 0.984496124031008 0.81858407079646 1 0.9375 0.777272727272727 0.469241773962804 1
862 1 1 1 0.641618497109827 0.468481375358166 0.986024844720497 0.814055636896047 1 0.9359375 0.771641791044776 0.529411764705882 1
862 0 2 1 0.641618497109827 0.468481375358166 0.986024844720497 0.814055636896047 1 0.9359375 0.771641791044776 0.470588235294118 1
863 1 1 1 0.636615811373093 0.46705710102489 0.99375 0.826865671641791 0.9984375 0.9375 0.77845220030349 0.53019145802651 1
863 0 2 1 0.636615811373093 0.46705710102489 0.99375 0.826865671641791 0.9984375 0.9375 0.77845220030349 0.46980854197349 1
864 1 1 1 0.654494382022472 0.473760932944606 0.992211838006231 0.815361890694239 1 0.9359375 0.770833333333333 0.541484716157205 1
864 0 2 1 0.654494382022472 0.473760932944606 0.992211838006231 0.815361890694239 1 0.9359375 0.770833333333333 0.458515283842795 1
865 1 1 1 0.641666666666667 0.475770925110132 0.996875 0.845921450151057 1 0.9375 0.782608695652174 0.543385490753912 1
865 0 2 1 0.641666666666667 0.475770925110132 0.996875 0.845921450151057 1 0.9375 0.782608695652174 0.456614509246088 1
866 1 1 1 0.638928067700987 0.471449487554905 0.9984375 0.825825825825826 1 0.9375 0.800618238021638 0.53019145802651 1
866 0 2 1 0.638928067700987 0.471449487554905 0.9984375 0.825825825825826 1 0.9375 0.800618238021638 0.46980854197349 1
867 1 1 1 0.627972027972028 0.477239353891336 0.995305164319249 0.832072617246596 1 0.9375 0.770290964777948 0.529239766081871 1
867 0 2 1 0.627972027972028 0.477239353891336 0.995305164319249 0.832072617246596 1 0.9375 0.770290964777948 0.470760233918129 1
868 1 1 1 0.648951048951049 0.478832116788321 0.987538940809969 0.824404761904762 1 0.937402190923318 0.766312594840668 0.53399433427762 1
868 0 2 1 0.648951048951049 0.478832116788321 0.987538940809969 0.824404761904762 1 0.937402190923318 0.766312594840668 0.46600566572238 1
869 1 1 1 0.630041724617524 0.474600870827286 0.932917316692668 0.815138282387191 1 0.9375 0.77710843373494 0.526618705035971 1
869 0 2 1 0.630041724617524 0.474600870827286 0.932917316692668 0.815138282387191 1 0.9375 0.77710843373494 0.473381294964029 1
870 1 1 1 0.646174863387978 0.465417867435159 0.938176197836167 0.803468208092486 1 0.9375 0.780120481927711 0.530612244897959 1
870 0 2 1 0.646174863387978 0.465417867435159 0.938176197836167 0.803468208092486 1 0.9375 0.780120481927711 0.469387755102041 1
871 1 1 1 0.649655172413793 0.472992700729927 0.990668740279938 0.823353293413174 1 0.9375 0.767511177347243 0.531386861313869 1
871 0 2 1 0.649655172413793 0.472992700729927 0.990668740279938 0.823353293413174 1 0.9375 0.767511177347243 0.468613138686131 1
872 1 1 1 0.646492434662999 0.469897209985316 0.993788819875776 0.823442136498516 1 0.9375 0.766617429837518 0.53968253968254 1
872 0 2 1 0.646492434662999 0.469897209985316 0.993788819875776 0.823442136498516 1 0.9375 0.766617429837518 0.46031746031746 1
873 1 1 1 0.652777777777778 0.467343976777939 0.972049689440994 0.814159292035398 1 0.9375 0.763392857142857 0.540540540540541 1
873 0 2 1 0.652777777777778 0.467343976777939 0.972049689440994 0.814159292035398 1 0.9375 0.763392857142857 0.459459459459459 1
874 1 1 1 0.632564841498559 0.472222222222222 1 0.815634218289086 1 0.937402190923318 0.775112443778111 0.535050071530758 1
874 0 2 1 0.632564841498559 0.472222222222222 1 0.815634218289086 1 0.937402190923318 0.775112443778111 0.464949928469242 1
875 1 1 1 0.631136044880785 0.473684210526316 0.969278033794163 0.821114369501466 1 0.9375 0.77645305514158 0.526239067055394 1
875 0 2 1 0.631136044880785 0.473684210526316 0.969278033794163 0.821114369501466 1 0.9375 0.77645305514158 0.473760932944606 1
876 1 1 1 0.65379113018598 0.47953216374269 0.950301204819277 0.812960235640648 0.998435054773083 0.9375 0.77526395173454 0.532544378698225 1
876 0 2 1 0.65379113018598 0.47953216374269 0.950301204819277 0.812960235640648 0.998435054773083 0.9375 0.77526395173454 0.467455621301775 1
877 1 1 1 0.62873399715505 0.46705710102489 0.987596899224806 0.814432989690722 1 0.9375 0.763826606875934 0.540540540540541 1
877 0 2 1 0.62873399715505 0.46705710102489 0.987596899224806 0.814432989690722 1 0.9375 0.763826606875934 0.459459459459459 1
878 1 1 1 0.649584487534626 0.471004243281471 0.987596899224806 0.813509544787078 0.998435054773083 0.9375 0.755287009063444 0.532163742690059 1
878 0 2 1 0.649584487534626 0.471004243281471 0.987596899224806 0.813509544787078 0.998435054773083 0.9375 0.755287009063444 0.467836257309941 1
879 1 1 1 0.64033850493653 0.475433526011561 0.961597542242704 0.809663250366032 1 0.9375 0.764350453172205 0.530882352941176 1
879 0 2 1 0.64033850493653 0.475433526011561 0.961597542242704 0.809663250366032 1 0.9375 0.764350453172205 0.469117647058824 1
880 1 1 1 0.654545454545455 0.467153284671533 0.992223950233281 0.815905743740795 1 0.9375 0.775417298937785 0.537790697674419 1
880 0 2 1 0.654545454545455 0.467153284671533 0.992223950233281 0.815905743740795 1 0.9375 0.775417298937785 0.462209302325581 1
881 1 1 1 0.642559109874826 0.473913043478261 0.995319812792512 0.814977973568282 1 0.9375 0.769113149847095 0.532751091703057 1
881 0 2 1 0.642559109874826 0.473913043478261 0.995319812792512 0.814977973568282 1 0.9375 0.769113149847095 0.467248908296943 1
882 1 1 1 0.651452282157676 0.478197674418605 0.9953125 0.829596412556054 1 0.9375 0.769578313253012 0.537463976945245 1
882 0 2 1 0.651452282157676 0.478197674418605 0.9953125 0.829596412556054 1 0.9375 0.769578313253012 0.462536023054755 1
883 1 1 1 0.632596685082873 0.474302496328928 0.94553706505295 0.816023738872404 0.9984375 0.9359375 0.761329305135952 0.534883720930233 1
883 0 2 1 0.632596685082873 0.474302496328928 0.94553706505295 0.816023738872404 0.9984375 0.9359375 0.761329305135952 0.465116279069767 1
884 1 1 1 0.636734693877551 0.471014492753623 0.990668740279938 0.800291545189504 1 0.9375 0.767123287671233 0.540656205420827 1
884 0 2 1 0.636734693877551 0.471014492753623 0.990668740279938 0.800291545189504 1 0.9375 0.767123287671233 0.459343794579173 1
885 1 1 1 0.637482900136799 0.469387755102041 0.992223950233281 0.820474777448071 1 0.935837245696401 0.765060240963855 0.530612244897959 1
885 0 2 1 0.637482900136799 0.469387755102041 0.992223950233281 0.820474777448071 1 0.935837245696401 0.765060240963855 0.469387755102041 1
886 1 1 1 0.634112792297111 0.472992700729927 0.965098634294385 0.811594202898551 1 0.9375 0.76355421686747 0.531114327062229 1
886 0 2 1 0.634112792297111 0.472992700729927 0.965098634294385 0.811594202898551 1 0.9375 0.76355421686747 0.468885672937771 1
887 1 1 1 0.628099173553719 0.473607038123167 0.984496124031008 0.815868263473054 1 0.9375 0.779969650986343 0.528901734104046 1
887 0 2 1 0.628099173553719 0.473607038123167 0.984496124031008 0.815868263473054 1 0.9375 0.779969650986343 0.471098265895954 1
888 1 1 1 0.656338028169014 0.480938416422287 0.9890625 0.815750371471025 1 0.9375 0.765321375186846 0.526542324246772 1
888 0 2 1 0.656338028169014 0.480938416422287 0.9890625 0.815750371471025 1 0.9375 0.765321375186846 0.473457675753228 1
889 1 1 1 0.657746478873239 0.470760233918129 0.995334370139969 0.819648093841642 1 0.937402190923318 0.76831091180867 0.537790697674419 1
889 0 2 1 0.657746478873239 0.470760233918129 0.995334370139969 0.819648093841642 1 0.937402190923318 0.76831091180867 0.462209302325581 1
890 1 1 1 0.631728045325779 0.476261127596439 0.950844854070661 0.813813813813814 1 0.9375 0.783004552352049 0.546230440967283 1
